$<obj,$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70,$x71,$x72,$x73,$x74,$x75,$x76,$x77,$x78,$x79,$x80,$x81,$x82,$x83,$x84,$x85,$x86,$x87,$x88,$x89,$x90
2837.97573756,2,0,0,-1,2,0,3,-1,0,2,-1,2,1,1,1,2,1,2,2,-1,0,-1,-1,2,3,1,1,0,3,0,-1,3,2,1,2,-1,0,0,2,1,2,2,1,1,2,3,0,3,0,3,2,-1,2,0,1,1,0,1,2,1,0,1,2,1,2,-1,2,-1,0,-1,1,-1,2,-1,1,1,0,0,1,0,-1,3,3,2,-1,2,3,2,3,0
2692.59279821,1,1,0,-1,3,-1,2,0,2,1,1,1,1,1,-1,2,1,2,1,1,-1,1,3,1,0,0,-1,-1,1,-1,0,2,2,0,0,-1,1,3,2,0,2,0,3,0,-1,0,-1,2,1,2,2,-1,2,2,-1,2,3,-1,-1,2,-1,-1,2,3,0,3,1,-1,0,-1,2,3,3,0,-1,3,2,1,0,2,3,2,-1,0,1,3,0,-1,2,0
2870.05162963,2,2,-1,1,3,0,2,-1,2,1,3,0,1,-1,-1,3,-1,0,0,-1,2,0,2,-1,1,1,2,3,3,3,3,3,1,-1,1,0,-1,0,1,0,1,3,1,2,-1,3,1,2,0,0,0,3,-1,-1,1,0,-1,0,0,2,1,1,1,0,1,3,3,2,0,-1,3,-1,0,1,0,2,0,0,3,1,2,0,3,1,-1,1,3,1,1,0
2996.27234775,-1,-1,2,-1,0,2,1,-1,1,0,1,2,2,1,0,1,1,2,1,2,3,-1,0,-1,2,0,3,0,0,0,0,0,2,0,2,1,2,1,0,0,0,1,1,0,-1,1,2,3,1,2,-1,3,1,0,0,0,1,2,1,3,1,0,0,2,-1,1,2,3,3,-1,1,2,0,0,2,2,2,-1,1,-1,0,0,3,3,2,3,-1,2,1,1
3039.17906051,-1,0,-1,0,1,0,0,1,0,1,0,2,0,3,3,0,1,3,-1,2,1,1,-1,1,0,0,3,-1,2,2,1,3,2,0,-1,3,2,-1,0,3,1,-1,1,3,3,2,2,2,2,0,0,2,2,1,1,-1,3,0,1,0,1,1,2,2,1,1,-1,2,2,0,-1,2,1,1,3,2,2,1,1,1,3,2,1,1,0,0,1,0,-1,2
2887.54757075,1,0,1,1,1,1,1,2,1,-1,2,-1,0,-1,2,0,1,2,1,-1,3,1,3,2,1,2,-1,-1,0,0,0,0,3,2,1,3,0,-1,3,-1,2,-1,0,1,2,1,3,2,-1,3,1,0,2,0,2,-1,0,2,1,2,0,2,0,2,-1,-1,1,1,1,1,0,2,1,2,2,-1,3,0,3,2,-1,2,1,0,-1,-1,0,2,2,0
3202.05794098,-1,1,2,0,2,3,3,1,0,0,2,1,-1,3,0,1,1,1,3,3,3,2,2,-1,0,0,3,0,1,0,2,0,3,1,0,1,3,0,1,2,1,1,2,0,0,1,0,0,2,2,2,2,1,2,-1,1,0,2,2,1,2,2,2,2,0,3,0,0,-1,2,1,1,3,0,0,1,0,2,1,1,-1,1,2,3,0,1,-1,-1,1,1
3053.75901144,2,0,0,2,2,0,-1,1,-1,3,0,2,2,3,0,0,0,1,2,1,0,2,1,2,1,1,3,2,-1,2,1,-1,-1,-1,1,1,0,1,2,3,3,1,1,3,0,3,0,0,3,1,0,1,0,2,0,1,1,0,0,2,1,1,-1,-1,0,0,1,0,-1,3,1,3,1,3,-1,2,-1,3,3,2,0,0,-1,1,0,-1,2,1,2,2
3140.82214704,1,3,0,2,2,1,2,1,2,2,3,1,2,2,3,3,0,0,1,3,-1,1,0,0,3,3,0,1,0,3,-1,1,0,2,1,1,0,1,0,3,-1,-1,3,3,2,0,1,2,0,0,0,0,0,2,3,1,0,2,0,1,-1,0,2,3,1,0,3,-1,1,2,1,2,3,0,3,-1,1,-1,1,0,2,1,-1,1,0,2,1,1,0,2
2932.12056362,2,2,3,-1,0,0,2,0,0,1,3,0,1,3,1,3,3,1,1,1,0,0,-1,-1,1,-1,2,-1,-1,-1,1,1,2,3,3,0,-1,2,0,1,0,2,2,0,0,1,1,-1,2,1,2,0,-1,-1,-1,1,3,0,2,0,1,0,3,0,-1,1,3,0,0,2,0,3,3,0,2,2,-1,0,2,2,0,2,2,-1,2,3,1,1,3,-1
3197.47567069,1,2,1,2,2,2,0,0,3,2,-1,2,1,0,2,2,0,-1,2,-1,-1,3,1,1,3,1,-1,0,0,2,1,1,3,3,1,2,3,1,0,0,0,1,0,3,1,0,2,2,2,1,0,1,0,2,3,-1,0,2,1,1,2,1,0,0,0,3,1,0,0,1,0,2,3,1,2,3,1,2,2,2,1,1,3,0,-1,2,2,0,0,0
2797.56844497,2,2,1,3,2,-1,0,0,2,3,3,2,2,2,0,3,3,3,3,2,0,3,1,-1,2,2,1,3,-1,1,1,0,0,-1,1,1,-1,2,3,-1,-1,2,3,0,1,-1,0,1,2,3,-1,3,1,1,1,1,0,-1,3,0,1,3,-1,2,-1,0,1,2,-1,2,0,1,-1,0,0,2,0,-1,0,1,-1,1,2,2,0,3,2,0,0,3
2873.80075987,-1,2,3,0,-1,0,0,3,1,2,1,2,0,3,3,2,2,0,-1,2,-1,0,0,-1,1,0,0,-1,2,0,3,1,3,1,-1,2,2,2,2,2,2,3,2,-1,0,2,3,0,-1,3,2,2,3,3,0,2,0,0,1,3,3,1,0,1,0,1,2,3,1,2,1,1,-1,3,3,1,0,2,0,1,-1,1,-1,2,1,-1,0,1,0,3
2899.2115315,0,-1,2,0,0,2,3,1,2,-1,3,-1,3,-1,2,2,-1,0,0,1,0,2,-1,1,-1,1,1,-1,0,-1,1,2,1,0,0,3,1,0,2,2,0,0,0,2,-1,2,2,2,0,0,0,0,-1,-1,-1,0,2,1,-1,3,2,-1,1,1,-1,1,3,2,0,3,1,0,1,1,0,1,0,-1,1,2,2,0,-1,1,0,2,3,2,-1,3
2990.02379734,-1,1,-1,3,3,1,-1,1,-1,-1,0,2,1,-1,-1,0,-1,2,1,1,0,-1,2,0,2,3,1,1,1,1,-1,3,2,2,3,1,2,1,3,2,0,-1,0,2,0,2,1,0,3,1,3,0,3,2,0,1,3,2,2,3,2,2,2,1,2,2,3,0,1,1,-1,2,0,1,1,0,0,3,3,0,1,0,2,1,2,-1,1,2,3,1
2800.48443515,-1,3,-1,1,-1,0,2,1,1,-1,3,-1,1,0,2,0,0,2,1,0,-1,2,0,3,1,0,2,2,3,3,2,-1,0,1,2,2,1,2,2,2,1,3,1,1,1,2,1,1,2,1,-1,1,1,3,3,-1,-1,-1,2,3,1,2,0,1,2,3,1,2,1,1,0,3,3,1,2,0,0,-1,-1,2,-1,0,-1,3,2,2,0,1,-1,2
2985.02495702,1,1,3,1,2,2,3,0,0,-1,3,2,2,-1,1,0,0,1,3,-1,2,-1,1,2,3,2,2,2,-1,1,-1,1,0,0,-1,1,3,0,2,2,0,3,-1,0,1,-1,-1,3,0,2,3,2,0,0,0,2,3,1,1,2,-1,1,2,0,2,1,1,-1,3,2,1,0,0,1,0,1,-1,0,2,0,-1,1,0,2,0,1,1,3,0,2
2888.79728083,-1,1,0,0,0,-1,0,3,0,3,-1,0,0,3,3,3,2,0,0,-1,3,3,3,1,1,3,3,2,-1,2,2,3,2,2,0,0,3,2,1,0,1,-1,0,1,1,0,2,1,1,2,1,1,1,1,2,0,2,1,2,-1,0,3,2,0,0,0,2,1,2,0,-1,2,-1,2,2,2,1,2,-1,-1,2,-1,2,0,2,2,1,1,2,-1
3104.58055471,1,1,-1,2,0,3,3,1,0,2,1,2,1,2,1,1,2,1,1,3,2,0,2,3,2,0,2,1,2,2,3,-1,0,1,-1,1,3,0,-1,3,0,0,2,1,-1,0,3,0,2,2,3,2,1,3,0,2,2,0,1,2,1,1,1,3,0,0,3,0,2,0,0,2,-1,1,3,0,0,2,1,0,2,-1,2,-1,0,0,3,0,0,-1
3026.6819597,-1,0,2,-1,0,0,1,0,-1,3,1,1,-1,0,0,3,2,2,2,1,2,2,2,2,2,1,2,1,1,3,3,3,0,2,1,2,1,2,0,1,0,-1,3,2,1,0,3,-1,2,3,1,2,1,1,0,0,0,3,2,2,-1,2,2,3,1,1,1,1,0,0,3,0,1,3,1,3,1,0,2,-1,3,0,0,2,-1,1,1,0,2,1
3035.01336024,1,0,-1,0,0,0,1,0,0,0,3,1,0,2,3,0,-1,-1,0,-1,0,0,2,1,-1,2,2,0,0,2,-1,2,1,2,3,-1,1,0,0,1,3,3,3,1,1,0,2,2,0,1,1,1,3,1,2,2,1,3,2,0,0,-1,1,1,1,1,-1,2,0,3,0,0,1,-1,-1,2,2,2,2,3,1,-1,-1,1,1,0,-1,2,1,1
3108.32968495,3,3,2,-1,2,-1,0,3,0,-1,2,3,3,1,-1,1,1,3,2,2,0,0,1,2,2,1,1,0,0,1,0,2,3,1,3,-1,2,-1,2,2,-1,0,1,0,3,1,0,0,1,1,2,0,1,0,0,2,0,2,1,2,3,2,1,0,2,0,3,3,0,0,-1,3,0,2,2,0,3,0,1,1,3,-1,2,2,-1,1,1,1,1,0
3065.00640217,2,2,1,0,3,2,1,2,2,2,2,0,3,3,-1,1,2,1,-1,0,2,1,2,2,2,0,3,-1,3,-1,3,3,2,0,2,3,0,1,0,1,0,0,1,0,2,-1,1,1,1,1,0,1,1,3,-1,0,2,-1,2,2,-1,2,0,0,0,0,1,3,0,3,2,2,0,0,0,0,-1,2,-1,0,1,3,1,0,1,1,2,2,1,0
