$<obj,$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size
1532.89852816,0.8437778751,1.0904839045,80.6771158231,0.561953006695,39.0796868987,35.8358876829,0.114703171177,2.28050053798,2.92829302418
5741.16653206,0.539603510062,1.25215870994,90.0883754923,0.635492314799,49.5570398678,14.0775073595,0.307351587395,3.9051291825,19.1002047622
7885.48492066,0.131083306826,1.21648288976,88.5513908237,0.547724765417,17.3341132353,30.0128573486,1.9818695846,2.78522598528,8.38832267753
2754.57727022,0.296373758096,1.06646259801,89.1683252376,0.522062808232,34.9766211473,12.0016676728,0.368614921122,1.49835768345,10.8059296136
3820.81248798,0.194515957726,1.12047132848,80.577303167,0.625204462998,48.6699743887,14.2080641904,0.507446820105,1.86555457474,18.6521302425
5923.12964687,0.768517788186,1.22850340317,89.5876407998,0.465522436294,38.6945886062,16.2566183632,1.73928585319,4.5380591151,4.67059732734
1648.66381095,0.214748645532,0.97374210496,88.1793140009,0.506368152641,66.6475569276,45.6926805076,0.126074636846,3.52379212505,19.1209158796
1523.50542739,0.54407095736,0.845380367152,85.8200473426,0.488035703914,89.3441801154,23.3540273988,1.63115227089,0.0348831129817,15.4225669863
1640.68814089,0.53576660795,0.980562274406,82.136689041,0.439943869712,63.001016204,43.8213775674,0.901736901387,4.42260364872,18.3615671119
4626.23727102,0.462595286718,1.10207464246,93.0157807691,0.414895288337,83.8830711439,24.1349896024,1.29805433707,0.795842042169,9.58975965733
3327.74713959,0.320013307345,1.15706979335,80.3758981344,0.638130019513,84.5920116035,25.8500501072,0.227861605998,0.716410168265,6.93589906757
924.823004947,0.782291651082,0.838969164027,93.8971588194,0.501819661642,19.9540878318,16.8274757878,0.261876580019,0.287461873437,17.0850833742
734.817411973,0.737439802433,0.85015119384,88.8886112239,0.516495952986,6.56827173332,9.76282420504,0.664842237076,1.25164686349,8.85357021536
