$<obj,$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70
4697.14822981,5,-1,-1,4,1,-1,-1,1,3,-1,2,3,4,4,3,5,5,5,1,1,-1,1,4,0,1,5,2,-1,5,0,0,3,2,4,3,3,5,3,5,1,-1,-1,4,0,5,4,0,1,-1,2,2,2,3,-1,-1,2,-1,3,3,-1,1,0,1,4,5,0,2,2,0,0
4839.35725115,0,5,0,-1,1,4,4,3,2,4,2,2,0,4,-1,1,0,3,4,-1,2,0,3,2,4,1,2,5,2,3,4,-1,-1,0,-1,-1,5,5,1,5,0,5,1,1,2,3,4,3,0,3,-1,0,2,4,1,-1,1,3,5,-1,-1,3,0,-1,-1,-1,0,1,1,4
4863.99996965,4,1,5,2,1,4,-1,5,0,5,2,0,3,5,1,0,5,4,4,3,-1,2,0,0,0,4,1,0,-1,4,0,0,3,2,5,2,3,1,5,2,1,3,-1,3,4,2,5,4,-1,5,3,3,1,-1,4,4,2,-1,1,2,-1,-1,-1,1,3,0,2,3,4,-1
4855.27234018,2,4,5,-1,2,5,0,0,1,1,0,-1,4,2,3,3,2,2,0,-1,5,3,2,-1,4,0,2,4,3,1,2,-1,3,1,5,0,1,3,-1,4,5,4,1,4,5,1,5,4,3,3,1,5,4,-1,3,-1,-1,-1,3,1,1,5,0,-1,3,4,0,0,2,0
4715.11687871,-1,1,0,0,3,4,3,1,2,-1,2,5,-1,3,2,4,-1,5,4,0,-1,3,0,4,-1,2,0,-1,2,-1,3,1,-1,5,2,3,1,1,-1,2,3,3,0,1,3,5,5,4,4,4,-1,5,-1,4,2,1,3,5,1,5,2,5,1,0,3,2,2,1,4,4
4149.36113316,5,4,2,2,1,-1,4,-1,1,2,5,3,-1,1,4,1,-1,4,0,5,5,2,-1,0,-1,-1,3,3,3,-1,-1,-1,-1,0,5,4,4,-1,0,4,3,2,5,2,5,2,-1,2,3,0,0,-1,4,2,3,3,-1,5,5,5,4,-1,0,-1,2,3,-1,3,-1,-1
4834.73674143,2,2,-1,3,5,1,4,-1,0,1,1,0,-1,-1,4,2,1,1,1,0,-1,-1,1,2,5,-1,2,2,2,-1,3,4,3,4,3,-1,5,1,4,0,5,1,2,3,-1,0,2,5,5,1,3,3,-1,0,0,4,2,0,4,3,5,4,0,-1,3,5,0,0,4,1
4767.99604549,2,-1,2,-1,3,3,5,1,2,0,5,-1,3,3,0,1,0,0,0,2,2,1,1,4,1,0,0,4,-1,-1,4,0,5,-1,0,4,1,0,3,3,2,5,2,5,2,-1,2,5,3,-1,2,3,-1,1,2,-1,-1,4,4,4,1,5,4,3,1,-1,4,4,4,5
5067.81578724,0,4,-1,1,2,3,1,4,-1,4,5,4,2,5,4,5,-1,3,1,2,5,3,0,0,5,-1,-1,0,3,5,1,1,2,3,3,-1,2,1,4,3,-1,0,4,2,4,1,0,5,1,4,-1,0,-1,-1,-1,2,1,0,1,3,0,-1,0,2,2,4,3,5,5,3
4790.58520412,0,5,-1,3,-1,0,-1,4,-1,2,1,1,5,4,4,5,3,-1,0,1,2,-1,1,3,5,2,-1,4,3,2,5,3,5,-1,5,3,2,4,2,-1,0,1,-1,1,0,3,2,4,-1,4,-1,5,1,2,4,0,3,3,0,3,-1,0,4,0,5,0,0,5,1,2
4800.85300349,0,5,2,1,-1,2,4,4,4,0,-1,3,2,1,-1,2,-1,2,1,-1,3,2,4,1,1,-1,3,0,5,2,-1,-1,-1,4,-1,0,0,4,2,4,5,5,5,5,4,5,4,0,-1,1,-1,1,4,0,1,0,1,-1,0,3,2,2,3,3,5,0,3,3,5,3
4990.29390196,0,2,-1,2,-1,2,0,0,0,1,1,1,2,5,0,3,1,-1,-1,5,3,3,2,4,3,1,5,2,-1,0,0,3,2,4,3,0,5,5,4,1,1,4,0,-1,5,-1,5,-1,-1,5,1,3,3,2,5,4,0,-1,5,-1,4,4,0,1,4,2,2,1,4,3
4865.02674958,5,2,0,0,4,0,-1,-1,-1,3,4,1,1,2,3,1,1,1,-1,4,2,0,1,-1,-1,5,4,5,0,2,-1,-1,4,5,-1,2,2,5,3,4,2,5,5,4,2,0,1,3,3,2,-1,3,0,1,3,-1,0,0,4,5,0,2,1,3,1,3,3,5,-1,5
5004.15543111,4,1,4,-1,-1,5,2,0,5,5,1,3,2,2,3,5,-1,3,5,3,2,3,1,1,-1,5,4,0,4,0,2,-1,4,2,5,0,1,3,1,-1,0,5,3,1,2,0,1,3,4,0,2,2,-1,-1,1,-1,4,5,1,4,5,0,4,4,-1,0,0,2,3,3
4534.91699968,0,4,-1,5,5,2,3,2,3,5,1,2,3,-1,0,0,-1,2,5,3,4,5,0,3,-1,5,-1,-1,-1,1,0,0,-1,4,5,5,2,-1,1,4,1,-1,4,0,0,2,4,2,0,-1,3,-1,1,-1,2,1,2,4,1,5,1,4,-1,-1,3,4,0,4,0,1
5193.08293961,2,1,-1,-1,5,-1,0,2,2,2,1,3,0,2,-1,3,0,-1,2,-1,2,0,0,2,5,-1,3,3,0,3,0,1,5,5,5,4,1,4,3,3,1,3,5,2,0,-1,1,-1,2,0,5,4,3,4,3,5,4,5,4,0,0,2,4,4,1,-1,1,5,4,1
4764.40231571,3,2,-1,5,5,3,5,5,2,4,4,-1,5,0,3,2,-1,1,2,-1,2,2,4,3,5,4,0,4,-1,3,4,0,-1,3,0,5,4,1,-1,0,1,2,-1,1,0,-1,5,3,1,-1,-1,1,3,4,0,0,4,1,2,3,-1,-1,2,5,2,3,2,4,0,0
