$<obj,$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70
3260.25877161,1,2,2,1,4,3,3,3,1,4,1,0,3,2,-1,5,5,5,4,2,-1,-1,2,0,3,2,0,0,5,1,0,3,0,1,-1,3,3,1,3,1,2,4,0,5,2,5,0,3,5,2,3,4,2,2,5,1,1,4,3,4,0,1,2,0,1,3,4,-1,-1,-1
3239.12821713,-1,4,2,3,0,5,1,4,3,-1,2,0,1,0,3,4,1,-1,5,4,3,0,2,4,4,1,-1,5,3,3,1,0,0,2,0,1,4,3,5,0,5,4,0,2,-1,5,4,1,0,5,2,2,0,3,3,3,4,1,3,2,2,5,2,4,5,1,1,2,0,3
2934.84823266,-1,4,5,1,-1,3,0,5,2,4,2,-1,4,-1,1,4,3,3,-1,1,0,1,3,0,2,0,5,-1,5,3,4,4,-1,4,0,3,1,-1,-1,0,3,4,-1,1,3,0,5,2,4,1,1,1,0,4,2,-1,0,2,0,-1,3,4,3,2,4,3,1,1,-1,1
3318.95475626,2,4,3,0,5,3,2,5,3,3,3,2,1,4,0,0,3,0,1,1,-1,-1,3,0,3,3,1,2,2,3,2,1,2,2,2,4,4,1,-1,1,4,1,4,0,4,1,2,5,3,-1,2,4,-1,0,0,2,5,5,4,0,2,3,0,0,4,4,1,1,4,0
3122.67538357,4,4,3,-1,2,1,1,0,4,2,4,2,3,4,2,5,0,1,0,-1,4,3,-1,4,0,-1,-1,2,2,3,3,5,0,3,0,2,4,1,0,-1,0,5,0,1,3,-1,0,1,1,1,4,-1,2,-1,4,5,2,3,1,1,0,4,4,-1,5,5,2,2,0,3
3039.56186929,3,3,1,5,0,5,2,0,3,4,0,1,4,1,4,1,2,4,5,4,2,0,2,3,3,-1,5,4,-1,2,0,1,-1,0,3,2,3,1,4,2,5,1,3,2,4,4,0,5,0,2,-1,-1,0,-1,5,3,5,3,1,3,4,3,3,2,0,1,0,-1,5,0
3235.37167411,3,5,-1,5,4,4,3,1,3,3,1,3,1,3,3,2,0,4,5,0,2,3,0,-1,2,2,2,5,-1,4,1,-1,0,4,0,3,4,2,-1,2,-1,-1,5,1,4,1,1,0,2,0,0,4,-1,1,4,5,3,3,1,4,3,1,5,5,1,1,1,2,1,2
3096.84915032,-1,3,4,3,2,1,1,2,1,1,1,4,4,5,3,3,-1,3,5,0,3,1,2,0,5,-1,5,0,1,3,2,4,4,0,1,2,5,2,2,4,4,5,4,2,2,1,0,-1,0,5,4,5,4,2,0,1,3,4,0,0,5,2,1,5,-1,1,-1,0,4,1
3099.1969897,2,1,1,3,4,2,-1,5,4,3,5,3,5,0,4,5,2,1,1,0,4,3,5,2,1,0,4,1,1,0,0,4,2,4,0,3,2,1,4,5,-1,3,-1,3,2,4,0,0,1,4,-1,1,-1,2,-1,2,4,-1,-1,2,-1,2,0,3,3,0,2,-1,0,3
3058.81415226,-1,2,5,4,4,3,0,5,5,4,4,4,5,5,3,1,4,0,2,1,0,5,-1,0,5,3,0,1,2,2,3,2,3,0,3,5,-1,4,0,4,0,3,5,4,5,2,2,0,3,4,2,-1,1,3,3,0,0,5,1,3,0,2,5,1,2,1,2,1,1,2
3072.4316207,4,3,3,-1,2,0,5,4,4,3,2,-1,0,1,1,2,3,1,4,0,3,2,-1,2,4,0,1,3,2,4,3,5,2,2,1,0,3,5,1,4,1,3,0,5,5,0,-1,2,-1,5,3,1,4,3,0,1,4,4,1,2,5,5,0,2,4,0,4,3,-1,1
3203.91062633,2,0,1,-1,1,5,5,4,4,3,4,3,2,3,2,3,5,5,2,2,1,5,1,0,1,3,4,2,1,2,1,2,4,4,2,1,2,3,3,4,5,4,1,2,4,2,-1,5,5,0,0,1,4,5,1,0,0,5,3,4,0,2,0,3,4,4,0,3,5,1
3091.21433579,0,4,1,0,3,2,1,3,2,1,2,4,5,-1,-1,1,3,4,0,1,2,4,-1,5,2,3,3,5,3,2,-1,2,0,0,2,2,3,2,-1,4,4,0,2,-1,5,4,1,-1,0,1,4,5,4,-1,3,5,5,0,0,0,5,2,-1,2,3,1,1,1,4,0
3080.88384249,1,0,1,1,1,4,-1,4,3,1,2,0,3,1,2,0,-1,2,3,3,4,5,3,2,4,5,0,1,4,4,4,-1,3,3,-1,0,5,2,4,5,5,4,-1,2,0,3,-1,3,0,2,4,-1,3,-1,-1,2,3,1,0,2,1,-1,1,5,4,0,0,2,1,0
2980.86588463,2,3,4,3,0,0,2,1,2,1,1,1,2,5,3,5,4,0,4,2,-1,-1,2,4,1,2,3,4,4,3,3,0,-1,2,4,3,-1,3,-1,-1,5,0,3,5,3,0,5,1,0,4,4,1,0,5,2,2,1,5,0,5,5,5,2,3,5,1,4,0,-1,-1
3261.19790736,5,5,3,-1,0,1,2,0,0,0,2,3,0,3,2,4,-1,2,3,4,1,3,0,-1,4,4,3,1,0,4,-1,5,2,3,3,1,0,5,0,0,4,5,3,2,3,2,4,2,-1,1,1,4,2,3,2,3,-1,0,2,3,-1,1,5,1,4,-1,3,1,1,2
3097.78828607,4,0,3,1,1,4,-1,3,2,5,3,5,0,3,2,5,-1,3,1,3,1,1,3,2,0,0,1,4,2,5,0,-1,0,1,-1,-1,2,2,3,2,1,2,2,5,-1,3,4,5,3,-1,5,4,0,1,0,-1,4,1,4,5,2,-1,3,4,0,-1,0,0,2,5
3315.66778112,2,3,0,-1,1,4,3,4,-1,2,-1,2,4,0,5,5,3,0,4,0,1,1,0,3,1,2,3,2,5,0,4,2,1,-1,3,-1,0,1,5,2,4,3,0,2,2,5,1,0,3,-1,2,4,4,0,4,0,5,5,2,3,-1,2,5,0,-1,1,5,0,3,2
3093.0926073,4,5,1,2,4,0,0,-1,5,0,1,-1,2,5,1,1,0,4,5,0,3,4,3,-1,-1,5,1,3,5,2,5,-1,0,3,4,2,3,3,4,-1,0,4,3,0,-1,5,3,1,5,1,5,0,1,3,2,4,4,0,3,4,5,3,4,0,0,2,2,2,-1,0
3142.39723441,4,0,-1,0,5,3,1,3,4,2,-1,0,3,0,-1,5,5,2,4,2,2,4,-1,1,2,1,3,1,5,3,1,3,-1,3,1,2,3,2,0,5,1,4,3,-1,2,4,0,2,0,5,-1,2,0,0,5,0,4,1,2,4,4,4,3,2,5,0,0,4,0,1
3039.09230141,2,0,5,4,0,0,2,4,2,2,0,-1,4,3,3,-1,3,-1,4,1,2,0,4,2,4,1,4,-1,1,3,4,3,2,-1,4,3,0,3,0,0,2,0,4,2,5,3,4,-1,3,2,-1,3,0,-1,1,5,4,-1,1,5,0,-1,2,3,3,0,5,1,5,0
3299.7024733,3,5,2,4,2,5,1,-1,1,4,5,3,4,1,4,1,0,0,-1,5,0,1,4,1,5,0,5,2,3,-1,0,2,1,2,2,3,4,0,1,0,2,1,4,5,2,4,1,4,1,3,5,3,2,2,4,1,2,5,4,2,4,0,5,0,0,5,1,2,-1,0
3088.8664964,2,2,3,-1,4,3,2,2,5,3,4,-1,0,5,1,0,3,5,-1,0,4,3,0,2,1,0,0,2,5,0,4,4,3,1,0,3,5,3,2,4,2,1,4,0,1,4,1,0,3,2,-1,5,5,4,1,1,1,2,4,4,0,1,3,-1,2,0,1,2,-1,-1
3232.08469897,4,-1,0,4,3,4,4,-1,3,2,1,0,0,3,2,5,5,0,1,0,4,4,5,4,0,1,2,2,0,1,3,1,2,3,2,5,3,5,3,1,2,4,5,3,0,-1,3,4,5,0,2,1,0,0,1,1,2,5,-1,2,1,1,4,4,3,-1,1,3,0,0
3044.72711594,3,2,1,0,5,1,3,1,5,-1,3,-1,4,4,-1,2,-1,3,3,2,1,4,4,4,5,-1,2,2,5,3,0,5,2,4,2,-1,3,0,1,0,0,2,-1,0,3,3,-1,4,0,1,2,4,4,3,3,3,0,4,4,4,1,0,5,2,4,1,0,0,0,-1
2927.33514663,-1,3,2,5,4,4,0,2,1,5,5,1,2,-1,0,1,3,-1,4,0,5,5,4,-1,4,5,0,1,2,1,3,1,1,3,2,4,1,0,3,0,2,4,0,5,2,5,3,3,-1,2,3,0,-1,-1,4,5,1,2,1,4,4,0,-1,2,3,1,3,-1,2,-1
3010.91822878,1,1,-1,4,3,1,2,3,2,-1,1,4,5,-1,0,5,-1,0,0,3,0,0,0,-1,2,3,0,2,0,4,1,-1,2,4,2,5,0,2,1,5,-1,4,1,2,5,5,4,-1,5,-1,4,2,4,0,3,4,3,1,4,-1,-1,2,5,5,2,3,5,1,1,0
2927.8047145,1,3,2,2,0,1,3,1,4,4,2,-1,0,5,0,-1,3,0,-1,-1,0,2,0,5,-1,4,4,-1,0,-1,5,1,4,2,4,4,4,2,3,1,1,3,3,-1,3,4,2,3,5,-1,5,0,3,-1,-1,0,1,1,1,5,1,0,1,-1,0,4,2,0,4,2
2940.01347931,-1,4,5,4,5,3,-1,-1,0,3,3,3,1,0,4,-1,4,5,2,-1,1,3,4,3,0,-1,4,4,-1,3,2,2,2,5,0,3,4,2,2,4,-1,3,1,-1,0,0,2,2,0,1,1,0,2,-1,3,1,0,5,2,1,4,2,5,2,-1,0,-1,3,2,0
2954.10051563,3,0,1,5,2,4,5,5,3,-1,4,0,0,4,4,3,4,2,4,4,-1,-1,1,4,-1,4,0,3,0,3,-1,5,0,5,0,3,0,5,3,1,0,2,1,4,1,-1,5,-1,1,5,0,5,2,2,4,0,2,5,2,5,3,1,2,4,0,5,2,-1,0,2
3131.59717324,2,1,0,3,5,-1,4,-1,2,0,3,2,1,1,1,4,5,1,3,0,2,1,2,2,3,3,4,5,0,1,4,2,0,0,1,3,5,5,4,0,4,-1,2,4,0,0,5,2,5,0,3,4,4,4,-1,4,5,0,5,3,4,3,2,4,0,3,3,0,1,-1
3174.79741794,3,0,3,4,0,-1,0,2,3,3,1,-1,-1,0,3,2,1,1,5,-1,2,-1,2,1,4,2,0,2,2,0,4,5,5,0,2,-1,-1,1,1,3,2,4,1,2,0,4,3,5,-1,-1,0,3,0,2,4,2,3,1,-1,4,0,4,1,4,-1,4,0,1,3,3
3117.51013692,4,5,0,-1,3,2,0,4,1,0,-1,3,3,2,3,4,-1,3,1,4,3,3,0,4,4,0,4,5,4,3,2,5,-1,1,-1,2,5,2,1,-1,2,4,2,1,5,3,2,2,1,1,1,0,5,4,1,2,0,-1,2,0,5,-1,4,-1,0,0,0,-1,0,2
3152.25815984,3,0,4,1,1,2,-1,3,1,0,2,5,3,2,0,-1,3,3,-1,1,2,-1,-1,2,-1,2,5,5,1,0,-1,0,0,0,2,4,1,3,0,0,1,3,0,5,3,3,4,4,3,4,1,2,4,2,0,3,4,2,2,4,1,2,-1,3,4,1,0,5,4,5
3072.90118858,0,4,3,3,-1,5,1,5,5,2,2,5,5,0,4,1,-1,5,4,-1,3,1,4,3,2,3,2,1,0,2,4,-1,3,2,5,1,4,1,2,4,0,1,0,0,3,3,4,-1,2,1,1,3,0,0,2,-1,0,3,-1,1,4,-1,0,-1,1,4,1,3,4,0
3117.04056904,5,3,-1,0,3,4,2,0,2,3,4,2,5,1,4,3,3,4,-1,0,4,0,0,2,0,4,2,5,2,2,-1,0,4,-1,5,0,5,3,2,5,1,2,2,2,-1,5,3,1,4,4,3,5,2,3,-1,-1,-1,4,0,4,1,3,0,2,3,4,3,1,1,1
3227.3890202,4,5,1,2,1,1,4,3,1,3,4,0,5,0,2,-1,1,0,2,1,5,4,5,2,0,-1,2,-1,4,3,0,-1,3,2,4,1,1,3,3,2,5,1,0,5,1,3,4,4,0,5,5,-1,3,2,4,1,0,5,2,2,3,0,-1,2,1,0,0,3,-1,5
3257.91093222,1,3,5,2,3,1,-1,1,5,0,0,1,-1,3,3,4,-1,0,2,4,5,1,2,4,3,2,2,3,1,4,3,5,1,0,-1,1,1,2,2,-1,3,1,5,3,0,4,3,4,2,1,0,-1,2,0,4,5,1,3,0,2,0,3,4,-1,0,5,2,2,-1,0
3022.18785783,4,3,-1,1,0,-1,1,4,4,1,2,4,3,5,0,3,2,1,3,-1,5,1,0,4,4,3,1,2,-1,4,1,1,2,0,3,2,1,1,4,-1,5,2,3,1,5,5,3,1,2,3,2,2,0,3,1,5,4,4,3,2,4,-1,-1,5,-1,4,-1,3,0,2
2945.17872596,5,2,5,-1,3,3,1,1,1,3,1,0,2,0,4,0,2,3,-1,0,5,1,2,3,4,5,5,4,0,5,-1,1,2,3,-1,4,1,-1,4,-1,2,3,4,0,-1,2,1,1,-1,0,-1,-1,4,2,0,1,4,5,-1,3,1,1,4,3,0,3,1,2,4,-1
3146.62334531,2,1,4,2,0,0,4,5,0,3,4,0,1,4,5,2,0,5,2,1,4,2,-1,0,2,4,3,4,0,0,1,3,3,3,0,0,3,3,1,5,4,2,1,4,1,1,5,3,2,-1,5,3,3,5,-1,5,4,2,5,1,1,1,0,3,4,2,-1,3,3,4
3408.17265294,0,0,0,-1,1,3,4,0,2,1,5,1,2,4,1,4,1,1,5,5,2,2,2,4,2,1,0,-1,2,1,-1,2,0,5,-1,0,1,0,4,0,3,4,0,3,3,5,4,2,3,3,3,3,1,4,1,3,5,1,3,-1,5,2,3,5,4,0,4,4,3,2
