$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
20477.051778,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20898.3954184,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
20554.3611064,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
21970.0661546,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20543.826822,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
21103.1716296,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22276.0742694,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21169.9466736,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
21180.480958,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
20621.1361503,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
21247.256002,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
22036.8411986,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
22047.375483,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
22114.150527,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
22596.1860062,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
22673.4953346,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
22662.9610502,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
22740.2703786,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
22342.8493134,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
22902.194121,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
22968.969165,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
22351.0711939,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
22977.1910455,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
22417.8462379,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
23043.9660895,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
23769.0886461,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
23835.86369,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
23844.0855705,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
23910.8606145,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
24395.2084977,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
24470.2054222,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
24461.9835417,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
24536.9804662,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
20975.7047468,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
20965.1704624,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
21042.4797908,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
21524.5152701,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
21591.2903141,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
21601.8245984,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
21668.5996424,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
22624.962588,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
22702.2719164,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
23251.0824396,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
23328.391768,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
22691.737632,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
23317.8574836,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
22769.0469604,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
23395.166812,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
22792.4834031,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
22867.4803276,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
22859.2584471,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
22934.2553716,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
23418.6032548,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
23485.3782988,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
23493.6001792,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
23560.3752232,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
24519.0505727,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
24594.0474972,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
25145.1704243,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
25220.1673488,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
24585.8256167,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
25211.9454683,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
24660.8225412,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25286.9423928,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
22625.7056542,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
22692.4806982,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
22703.0149826,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
22769.7900266,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
23251.8255059,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
23329.1348342,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
23318.6005498,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
23395.9098782,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
24519.7936389,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
24586.5686829,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
25145.9134905,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
25212.6885345,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
24594.7905634,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
25220.910415,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
24661.5656074,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
25287.685459,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
22793.2264694,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
22868.2233939,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
22860.0015134,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
22934.9984378,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
23419.346321,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
23486.121365,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
23494.3432455,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
23561.1182895,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
24519.7936389,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
24594.7905634,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
25145.9134905,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
25220.910415,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
24586.5686829,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
25212.6885345,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
24661.5656074,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25287.685459,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
24520.5367052,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
24587.3117491,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
24595.5336296,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
24662.3086736,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
25146.6565568,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
25221.6534813,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
25213.4316008,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
25288.4285252,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
