$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
1234.58836302,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1274.70097389,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1273.20143703,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1277.10678969,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1236.61929461,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1234.36998933,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1235.86952618,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1236.61929461,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1273.35794755,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1279.35609497,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1271.10864227,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1271.8584107,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1318.34405319,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1235.49464197,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1270.48260019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275.98213705,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1277.10678969,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1276.35702126,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1231.74579983,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1270.73375805,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1277.10678969,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1274.10771598,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1276.73190547,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1331.46500067,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1277.10678969,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1273.35794755,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1275.98213705,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1273.35794755,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1229.12161034,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1268.48445277,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1272.60817912,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1271.10864227,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1274.10771598,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1332.58965331,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1275.23236862,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1277.85655811,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1278.01306863,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1278.01306863,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1248.39721575,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1271.640037,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1275.01399492,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1276.51353178,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1279.51260549,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1337.99454282,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1278.76283706,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1236.0260367,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1235.65115249,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
4455.90654807,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1273.88934228,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1282.13679498,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1272.01492122,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1273.51445807,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1320.74986899,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1236.40092091,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1236.77580513,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1237.90045777,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
1275.38887914,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1279.51260549,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1272.76468964,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1273.51445807,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1321.12475321,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1234.52649985,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1237.15068934,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1276.13864757,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1281.38702656,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1270.89026857,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1273.13957386,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1321.12475321,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1236.40092091,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1236.77580513,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1234.90138406,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1234.15161563,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1256.26978424,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1294.50797404,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1236.77580513,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1274.2642265,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1272.01492122,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1274.63911071,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1331.62151119,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1275.01399492,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1278.01306863,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1273.13957386,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1337.99454282,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
1281.38702656,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1281.01214234,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
1329.74709012,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1271.640037,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1330.49685855,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1273.51445807,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1319.62521635,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
1274.14050015,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
1276.07678439,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1333.15383221,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0
4456.90747437,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
1269.54724224,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
4451.12770064,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
4452.94025853,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1
4453.4388691,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
1248.71023679,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
4453.90840066,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
4454.22142169,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
1278.91934758,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1333.27755857,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1334.43499538,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1280.35702126,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0
4455.93933224,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
1303.44333199,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
1344.55686914,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
1334.40221121,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1247.36721046,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1
1334.34034803,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
1237.77673142,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1295.35238981,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1
4458.03212701,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
4456.31421646,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1
1232.74672612,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
1336.43314279,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
1274.95213175,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
4458.18863753,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1
1338.02732699,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0
