$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
44397.6943875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45310.1181047,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
44564.1545611,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
47633.8028994,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
44541.3132577,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
45754.130759,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
48297.3149086,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
45897.7496292,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
45920.5909326,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
44707.7734313,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
46064.2098028,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
47777.4217695,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
47800.2630729,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
47943.8819431,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
48990.2392709,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
49156.6994444,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
49133.858141,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
49300.3183146,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
48440.9337788,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
49653.7512801,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
49797.3701503,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
48458.7611375,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
