$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
48963.0260485,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
49964.8696353,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
38478.204931,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
40914.2406867,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
44301.9014995,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
45971.3862684,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
37155.2862924,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
38330.2220376,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
38589.8602751,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
40172.7989648,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
28154.49406,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
29910.524908,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
106639.805945,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
102782.705373,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
156959.787299,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
147922.285703,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
53339.0212813,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
52424.4874011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
44350.2109607,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
45067.6888589,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
98713.8942115,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
96562.9877718,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
80167.9240067,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
75383.5440155,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
92519.6676889,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
93620.4210805,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
71513.3160909,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76113.0038256,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75964.6391184,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
75482.835634,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
66876.9189931,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
62537.6331233,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
214821.641265,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
212361.641686,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
294913.47385,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
284046.140866,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
115367.068959,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
113896.167427,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
102199.319388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102694.250225,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
49123.7544812,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
50212.1441472,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
38985.1176804,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
41297.5161802,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
44635.7220906,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
46342.2980363,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
37019.2853109,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
38021.1288977,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
38738.2249822,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
40086.2528857,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
28203.9489623,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
29786.8876521,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
105910.346135,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
104204.533816,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
156378.692196,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
146636.458241,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
52745.5624528,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
52449.2148523,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
44189.482528,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
45450.9643523,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
49024.8446764,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
49680.5039466,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
38886.2078756,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
41210.970101,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
44338.9926763,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
46107.38725,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
