$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
30016.9837693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30634.1779398,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
30129.8478699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
32205.1717571,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
30114.405351,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
30934.3654421,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
32653.7581,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31031.7870238,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
31047.2295428,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
30227.2694516,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
31144.6511245,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
32302.5933388,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
32318.0358577,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
32415.4574394,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
33122.5534299,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
33235.4175306,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
33219.9750116,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
33332.8391123,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
32751.1796817,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
33571.1397729,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
33668.5613546,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
32763.2323794,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
33680.6140523,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
32860.6539611,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
33778.035634,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
34841.9460878,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
34939.3676695,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
34951.4203672,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
35048.8419489,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
35759.3277607,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
35868.8020401,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
35856.7493424,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
35966.2236218,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
30747.0420404,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
30731.5995214,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
30844.4636221,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
31551.5596126,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
31648.9811943,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
31664.4237133,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
31761.8452949,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
33164.7378719,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
33277.6019726,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
34082.1195448,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
34194.9836454,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
33262.1594536,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
34179.5411265,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
33375.0235542,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
34292.4052271,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
33410.3115878,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
33519.7858672,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
33507.7331695,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
33617.2074489,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
34327.6932607,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
34425.1148423,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
34437.1675401,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
34534.5891217,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
35940.87152,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
36050.3457994,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
36858.2531928,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
36967.7274722,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
36038.2931016,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
36955.6747745,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
36147.767381,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
37065.1490539,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
33165.3612251,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
33262.7828068,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
33278.2253257,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
33375.6469074,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
34082.742898,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
34195.6069986,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
34180.1644797,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
34293.0285803,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
35941.4948732,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
36038.9164548,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
36858.876546,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
36956.2981277,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
36050.9691526,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
36968.3508254,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
36148.3907342,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
37065.7724071,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
33410.934941,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
33520.4092204,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
33508.3565227,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
33617.8308021,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
34328.3166138,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
34425.7381955,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
34437.7908933,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
34535.2124749,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
35941.4948732,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
36050.9691526,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
36858.876546,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
36968.3508254,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
36038.9164548,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
36956.2981277,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
36148.3907342,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
37065.7724071,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
