$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
888076.684038,0,0,0,0,0,0,0,0
1028621.81693,0,0,0,0,1,0,0,0
898112.997067,1,0,0,0,0,0,0,0
1042403.70107,1,0,0,0,1,0,0,0
913083.459619,0,0,0,0,0,0,1,0
923119.772648,1,0,0,0,0,0,1,0
1053594.11198,0,0,0,0,1,0,1,0
1067375.99612,1,0,0,0,1,0,1,0
932115.729036,0,0,0,1,0,0,0,0
1092622.13544,0,0,0,1,1,0,0,0
957122.504617,0,0,0,1,0,0,1,0
1117596.4008,0,0,0,1,1,0,1,0
942152.042065,1,0,0,1,0,0,0,0
967158.817646,1,0,0,1,0,0,1,0
1106404.01958,1,0,0,1,1,0,0,0
1131378.28494,1,0,0,1,1,0,1,0
916610.325633,0,1,0,0,0,0,0,0
1060733.55276,0,1,0,0,1,0,0,0
926646.638662,1,1,0,0,0,0,0,0
1074515.4369,1,1,0,0,1,0,0,0
960939.992271,0,1,0,1,0,0,0,0
970976.3053,1,1,0,1,0,0,0,0
1125024.49291,0,1,0,1,1,0,0,0
1138806.37705,1,1,0,1,1,0,0,0
941617.101214,0,1,0,0,0,0,1,0
1085705.84781,0,1,0,0,1,0,1,0
985946.767853,0,1,0,1,0,0,1,0
1149998.75827,0,1,0,1,1,0,1,0
951653.414243,1,1,0,0,0,0,1,0
995983.080882,1,1,0,1,0,0,1,0
1099487.73195,1,1,0,0,1,0,1,0
1163780.64241,1,1,0,1,1,0,1,0
944160.272018,0,0,0,0,0,1,0,0
1092431.99992,0,0,0,0,1,1,0,0
954196.585047,1,0,0,0,0,1,0,0
1106213.88406,1,0,0,0,1,1,0,0
969088.234952,0,0,0,0,0,1,1,0
979124.547981,1,0,0,0,0,1,1,0
1117359.96285,0,0,0,0,1,1,1,0
1131141.847,1,0,0,0,1,1,1,0
972705.73551,0,1,0,0,0,1,0,0
1124555.55765,0,1,0,0,1,1,0,0
997633.698444,0,1,0,0,0,1,1,0
1149483.52058,0,1,0,0,1,1,1,0
982742.048539,1,1,0,0,0,1,0,0
1007670.01147,1,1,0,0,0,1,1,0
1138337.44179,1,1,0,0,1,1,0,0
1163265.40472,1,1,0,0,1,1,1,0
988199.317016,0,0,0,1,0,1,0,0
1156434.28874,0,0,0,1,1,1,0,0
998235.630045,1,0,0,1,0,1,0,0
1170216.17289,1,0,0,1,1,1,0,0
1017035.40215,0,1,0,1,0,1,0,0
1027071.71518,1,1,0,1,0,1,0,0
1188848.46811,0,1,0,1,1,1,0,0
1202630.35225,1,1,0,1,1,1,0,0
1013127.27995,0,0,0,1,0,1,1,0
1181360.28136,0,0,0,1,1,1,1,0
1041963.36508,0,1,0,1,0,1,1,0
1213774.46073,0,1,0,1,1,1,1,0
1023163.59298,1,0,0,1,0,1,1,0
1051999.67811,1,1,0,1,0,1,1,0
1195142.1655,1,0,0,1,1,1,1,0
1227556.34487,1,1,0,1,1,1,1,0
897695.290031,0,0,1,0,0,0,0,0
1038240.42292,0,0,1,0,1,0,0,0
907731.60306,1,0,1,0,0,0,0,0
1052022.30706,1,0,1,0,1,0,0,0
922702.065612,0,0,1,0,0,0,1,0
932738.378641,1,0,1,0,0,0,1,0
