$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
8984.28943757,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9276.80841477,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9265.8731259,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9288.06024808,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8992.80744867,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8976.40451537,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
8987.33980424,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8992.80744867,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9260.72202591,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9304.46318138,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9244.31909261,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9249.78673704,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9588.78069192,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8984.60598202,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9264.92349256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9279.85878143,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
9288.06024808,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9282.59260364,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
8957.26775985,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
9241.58527039,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9288.06024808,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9266.18967034,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9285.32642586,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9684.46446951,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9288.06024808,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9260.72202591,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9279.85878143,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9260.72202591,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
8938.13100433,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
9225.18233709,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9255.25438148,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9244.31909261,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
9266.18967034,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
9692.66593616,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
9274.39113699,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9293.52789251,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
9288.37679252,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
9288.37679252,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
9072.4048374,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
9241.90181484,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9266.50621479,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9277.44150366,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
9299.31208139,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
9725.7883472,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
9293.84443696,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
8982.18870425,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
8979.45488203,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
32462.9877239,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
9258.30474814,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
9318.44883691,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9244.63563706,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9255.57092592,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9600.03252523,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8984.92252647,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8987.65634868,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
8995.85781533,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
9269.24003701,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
9299.31208139,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9250.10328149,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
9255.57092592,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
9602.76634745,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8971.25341538,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8990.3901709,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9274.70768144,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
9312.98119247,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9236.43417041,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
9252.83710371,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
9602.76634745,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
8984.92252647,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
8987.65634868,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
8973.9872376,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8968.51959316,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9129.81510395,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9408.66497006,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8987.65634868,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9261.03857036,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9244.63563706,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9263.77239257,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9679.31336952,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9266.50621479,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9288.37679252,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9252.83710371,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9725.7883472,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
9312.98119247,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9310.24737026,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
9665.64425844,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9241.90181484,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
9671.11190287,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9255.57092592,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
9591.83105858,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
9234.96652597,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
9261.67165925,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
9659.02551401,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0
32445.1171462,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
9220.34778155,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
32409.2609129,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
32409.8940018,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1
32438.6998684,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
9062.10263743,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
32423.2465684,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
32412.9443685,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
