$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
200604.167006,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
202092.612255,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
272481.668252,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
326286.563307,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
327064.395985,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
369384.255437,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1020065.29845,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1132975.87422,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
794436.204357,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
200076.009014,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
204752.607959,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
214182.628831,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225542.827091,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
227319.358518,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
239054.068808,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
247254.92199,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
252968.631173,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
255417.363681,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73433.325455,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77168.8428879,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84207.7484875,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89393.2996797,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101877.034031,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123349.057116,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140595.816266,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180505.3547,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190482.739308,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48513.8711151,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48600.2969683,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43683.6262083,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46141.9615883,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47870.4786523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48417.8423893,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50953.0007499,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51356.3213982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49454.9526277,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
646551.966656,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
652688.202233,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
647368.210825,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2177595.559,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2175367.69257,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2175290.86958,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2184759.30195,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5536939.66435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5530390.50525,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39515.900084,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40130.483929,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40620.2304305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41945.4268462,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41830.1923753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43904.4128521,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42608.0250541,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45085.5661792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43952.427215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211733.936036,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
213520.070336,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
284197.21251,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
336350.413481,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
333344.714364,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
379438.502739,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1028006.91378,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1138382.3312,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
800514.862412,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
205405.643007,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
213981.00822,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
224284.890496,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
234022.20329,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
240100.821632,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
250203.043584,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
252699.790454,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
260324.471281,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
263762.299664,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85081.6496049,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85715.439195,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94069.9383379,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99514.7670896,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109981.8982,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134056.299753,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150458.006116,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190617.219237,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196897.497903,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63119.880019,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57338.950727,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59317.1424781,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58059.1661704,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58779.3816137,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
59336.3482232,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61986.7410548,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
61093.673905,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
62053.9611628,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
654032.644107,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
657499.281107,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
654195.892941,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2197387.1191,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2191481.35246,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2183597.39408,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2191913.48173,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5572028.60046,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5580181.43928,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47784.0130864,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51087.4012532,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54717.2870877,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52643.0666109,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51375.4874306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54323.569312,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
