$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
74807.8801214,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
75362.9219326,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
101611.028229,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
121674.894474,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
121964.948582,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
137746.040594,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
380385.254038,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
422489.651559,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
296248.077293,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
74610.9298013,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
76354.8353629,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
79871.2938054,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84107.5161449,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
84769.9854034,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89145.8634244,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
92203.9647583,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
94334.6091302,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95247.7424325,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27385.8239572,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28778.7998575,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31403.6104872,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33337.304539,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37992.4939231,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45999.4196637,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52430.7428436,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67313.0252131,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71033.5958054,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18093.3497636,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18125.5779978,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16292.1495634,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17208.8637806,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17853.4284646,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18057.5406145,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19002.9021509,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19153.3005772,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18444.2794249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
241101.987666,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
243390.192294,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
241406.365433,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
812028.73739,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
811197.965131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
811169.317812,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
814700.099914,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2064729.4579,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2062287.27393,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14736.7486751,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14965.9272294,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15148.5538899,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15642.7201476,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15599.7491686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16373.2267894,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15889.8032764,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16813.6793234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16391.1313639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78958.8024116,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
79624.852585,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
105980.386329,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
125428.33521,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
124307.508842,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
141495.900414,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
383347.312578,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
424506.348563,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
298515.43834,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
76598.9794854,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
79796.7365007,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83639.0582001,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
87270.1059197,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
89536.8250582,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93303.9475444,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
94234.9854212,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
97078.2318604,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98360.1993985,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31730.1156526,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31966.4560367,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35081.8520091,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37112.2307636,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41015.4280164,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49992.7816978,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56108.9843656,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71084.3705227,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73426.2888744,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23540.5632515,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21384.8524752,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22122.5209468,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21653.4210935,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21921.9897118,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22129.6827766,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23118.015292,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22784.9902053,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23143.0816964,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
243892.16229,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
245184.872573,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
243953.037843,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
819409.64493,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
817207.38226,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
814267.451118,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
817368.523431,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2077814.7629,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2080854.95966,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17820.5583219,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19052.3930512,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20405.9788875,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19632.5012667,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19159.8204985,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20259.1613761,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21945.7722991,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20209.0285674,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21362.0831687,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76233.7261645,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
75492.4767779,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
101722.6785,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
121525.137957,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
121861.743958,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
137478.113885,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
380167.460137,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
422168.011126,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
296732.142714,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
74514.8870073,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
76222.9834197,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
79893.4212033,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
83338.2613476,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
85984.5574667,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
89440.1403556,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
92451.6897956,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
94299.4418896,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
95509.7911295,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
27794.6901656,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29266.4461939,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32793.6473811,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33158.900702,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39142.609518,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45752.9784434,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52266.6626662,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
67227.7251637,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70941.1339262,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18172.7718001,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
18280.1992475,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16966.0034752,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
17037.6217734,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
17420.7796689,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
17997.3069695,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
18874.6311227,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18953.4112507,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18627.5479938,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
240826.899126,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
240547.587763,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
241972.791898,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
813322.089582,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
810385.739355,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
813451.002518,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
816412.41915,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2065600.26214,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2060533.26754,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
14776.7806476,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15367.6316079,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
