$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
5085.85594757,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5251.40364908,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5245.21494996,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5258.20555451,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5091.11067822,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5081.82762953,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5088.01632866,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5091.11067822,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5242.7338067,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5267.48860319,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5233.45075802,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5236.54510758,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5428.39478036,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5086.46915388,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5243.37533105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253.56403017,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
5258.20555451,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5255.11120495,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
5070.99740607,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5231.90358324,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5258.20555451,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5245.82815627,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
5256.65837973,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
5482.54589768,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5258.20555451,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
5242.7338067,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5253.56403017,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
5242.7338067,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
5060.16718261,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
5222.62053456,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5239.63945714,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5233.45075802,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
5245.82815627,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5487.18742202,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
5250.46968061,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5261.29990407,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
5258.81876081,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
5258.81876081,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
5136.59195316,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
5232.51678955,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5246.44136257,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5252.63006169,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
5265.00745994,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5506.36672569,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
5261.91311038,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
5085.5351854,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5083.98801062,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
18374.2193749,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
5241.79983823,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5275.8376834,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5234.06396433,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5240.25266345,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5435.19668579,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5087.08236018,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5088.62953496,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
5093.2710593,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
5247.98853735,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
5265.00745994,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5237.15831389,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
