$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
3285.62655357,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3392.54110839,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3388.5443026,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3397.28811381,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3289.37435754,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3283.37914886,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3287.37595465,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3289.37435754,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3387.29609935,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3403.2833225,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3381.30089066,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3383.29929356,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3507.20027298,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3286.3767532,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3386.29370369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394.29050947,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
3397.28811381,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3395.28971092,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
3276.38473873,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3380.30168922,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3397.28811381,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3389.29450224,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3396.28891237,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3542.17232362,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3397.28811381,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3387.29609935,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3394.29050947,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3387.29609935,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3269.39032861,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
