$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
59049.8760146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60263.1024565,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
59270.9440178,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
63353.6871078,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
59240.5642598,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
60853.6553137,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
64236.1820298,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
61044.3435588,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
61074.7233169,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
59461.632263,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
61265.4115621,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
63544.375353,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
63574.755111,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
63765.4433562,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
65157.4664068,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
65378.5344101,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
65348.154652,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
65569.2226553,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
64426.870275,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
66039.9613288,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
66230.649574,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
64450.5813056,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
66254.3606047,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
64641.2695508,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
66445.0488499,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
68539.993123,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
68730.6813681,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
68754.3923988,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
68945.080644,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
70343.772422,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
70558.1716979,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
70534.4606672,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
70748.8599431,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
60484.1704598,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
60453.7907017,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
60674.8587049,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
62066.8817556,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
62257.5700008,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
62287.9497588,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
62478.638004,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
65240.4550141,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
65461.5230173,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
67044.2343132,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
67265.3023164,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
65431.1432593,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
67234.9225584,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
