$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
365.055296219,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
372.414850344,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
386.384521223,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
361.346020766,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
382.034799895,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
367.35810408,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
386.295195321,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
367.0628785,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
388.081713363,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
388.94772451,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
371.707825408,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
369.090126373,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
377.479178889,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
365.330856206,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
365.66091194,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
381.114293,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
369.117374247,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
395.22778553,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
398.684247837,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
370.457262779,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
378.290694288,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
379.863730371,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
369.117374247,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
397.701662914,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
381.918226119,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
376.593502148,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
380.640415616,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
402.230036046,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
371.323273926,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
382.640415616,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
