$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
10847.5463805,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11200.7513003,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11187.5473781,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11214.1299774,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10857.6240771,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10837.8181937,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
10851.022116,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10857.6240771,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11181.1201718,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11233.9358608,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11161.3142885,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11167.9162496,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11577.2378389,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10847.7211354,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11187.0231135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11204.2270357,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
11214.1299774,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
11207.5280163,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
10814.7113298,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
11158.0133079,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
11214.1299774,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11187.722133,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
11210.8289969,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
11692.7721584,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
11214.1299774,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
11181.1201718,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
11204.2270357,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
11181.1201718,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
10791.6044659,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
11138.2074246,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11174.5182107,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11161.3142885,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
11187.722133,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
11702.6751001,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
11197.6250746,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11220.7319385,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
11214.3047323,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
