$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
7083.92493477,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7314.54938284,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7305.92790815,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7323.63201537,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7090.85219862,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7077.91998658,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
7086.54146128,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7090.85219862,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7302.07832863,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7336.56422741,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
7289.14611659,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7293.45685394,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7560.72256946,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7084.3860926,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
7304.54443465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7317.16590935,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
7323.63201537,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
7319.32127802,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
7062.83240587,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
7286.99074792,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
7323.63201537,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7306.38906598,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
7321.47664669,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
7636.16047303,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
