$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
51782.0669233,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52846.0885005,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
51976.0482243,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
55556.2737074,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
51949.407708,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
53363.9541466,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
56330.1482175,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
53531.2949313,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
53557.9354476,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
52143.389009,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
53725.2762323,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
55723.6144921,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
55750.2550084,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
55917.5957931,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
57138.1609307,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
57332.1422317,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
57305.5017154,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
57499.4830164,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
56497.4890022,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
57912.0354408,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
58079.3762254,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
56518.2816002,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
58100.1688235,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
56685.6223849,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
58267.5096082,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
60104.3550015,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
60271.6957862,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
60292.4883843,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
60459.829169,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
61686.2422248,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
61874.3756076,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
61853.5830095,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
62041.7163923,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
53040.0698015,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
53013.4292852,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
53207.4105862,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
54427.9757238,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
54595.3165085,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
54621.9570248,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
54789.2978095,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
57210.935024,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
57404.916325,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
58792.8222473,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
58986.8035483,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
57378.2758087,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
58960.163032,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
57572.2571097,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
59154.144333,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
57634.58421,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
57822.7175928,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
57801.9249947,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
57990.0583775,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
59216.4714333,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
59383.812218,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
59404.6048161,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
59571.9456008,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
61999.4307335,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
62187.5641163,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
63581.3179568,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
63769.4513396,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
62166.7715182,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
63748.6587415,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
62354.904901,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
63936.7921243,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
57211.2852553,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
57378.62604,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
57405.2665563,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
57572.607341,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
58793.1724786,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
58987.1537796,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
58960.5132633,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
59154.4945643,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
61999.7809648,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
62167.1217495,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
63581.6681881,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
63749.0089728,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
62187.9143476,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
63769.8015709,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
62355.2551323,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
63937.1423556,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
57634.9344413,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
57823.0678241,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
57802.275226,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
57990.4086088,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
59216.8216646,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
59384.1624493,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
59404.9550474,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
59572.2958321,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
61999.7809648,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
62187.9143476,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
63581.6681881,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
63769.8015709,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
62167.1217495,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
63749.0089728,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
62355.2551323,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
63937.1423556,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
62000.1311961,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
62167.4719808,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
62188.2645789,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
62355.6053636,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
63582.0184194,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
63770.1518022,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
63749.3592041,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
63937.4925869,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
