$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1042904.0085,0,0,0,0,0,0,0,0
1207951.61112,0,0,0,0,1,0,0,0
1054689.8784,1,0,0,0,0,0,0,0
1224136.05515,1,0,0,0,1,0,0,0
1072270.29199,0,0,0,0,0,0,1,0
1084056.1619,1,0,0,0,0,0,1,0
1237277.40274,0,0,0,0,1,0,1,0
1253461.84677,1,0,0,0,1,0,1,0
1094620.64802,0,0,0,1,0,0,0,0
1283109.57336,0,0,0,1,1,0,0,0
1123986.93151,0,0,0,1,0,0,1,0
1312437.6788,0,0,0,1,1,0,1,0
1106406.51792,1,0,0,1,0,0,0,0
1135772.80141,1,0,0,1,0,0,1,0
1299294.01739,1,0,0,1,1,0,0,0
1328622.12284,1,0,0,1,1,0,1,0
1076412.03197,0,1,0,0,0,0,0,0
1245661.53391,0,1,0,0,1,0,0,0
1088197.90187,1,1,0,0,0,0,0,0
1261845.97794,1,1,0,0,1,0,0,0
1128469.96011,0,1,0,1,0,0,0,0
1140255.83002,1,1,0,1,0,0,0,0
1321160.78478,0,1,0,1,1,0,0,0
1337345.22882,1,1,0,1,1,0,0,0
1105778.31546,0,1,0,0,0,0,1,0
1274987.32553,0,1,0,0,1,0,1,0
1157836.24361,0,1,0,1,0,0,1,0
1350488.89023,0,1,0,1,1,0,1,0
1117564.18536,1,1,0,0,0,0,1,0
1169622.11351,1,1,0,1,0,0,1,0
1291171.76956,1,1,0,0,1,0,1,0
1366673.33426,1,1,0,1,1,0,1,0
1108765.0371,0,0,0,0,0,1,0,0
1282886.28961,0,0,0,0,1,1,0,0
1120550.90701,1,0,0,0,0,1,0,0
1299070.73365,1,0,0,0,1,1,0,0
1138038.76775,0,0,0,0,0,1,1,0
1149824.63765,1,0,0,0,0,1,1,0
1312160.02026,0,0,0,0,1,1,1,0
1328344.46429,1,0,0,0,1,1,1,0
1142286.9435,0,1,0,0,0,1,0,0
1320610.09533,0,1,0,0,1,1,0,0
1171560.67414,0,1,0,0,0,1,1,0
1349883.82598,0,1,0,0,1,1,1,0
1154072.8134,1,1,0,0,0,1,0,0
1183346.54404,1,1,0,0,0,1,1,0
1336794.53937,1,1,0,0,1,1,0,0
1366068.27001,1,1,0,0,1,1,1,0
1160481.67662,0,0,0,1,0,1,0,0
