$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
969778.769318,0,0,0,0,0,0,0,0
1123253.80898,0,0,0,0,1,0,0,0
980738.320189,1,0,0,0,0,0,0,0
1138303.51942,1,0,0,0,1,0,0,0
997086.048951,0,0,0,0,0,0,1,0
1008045.59982,1,0,0,0,0,0,1,0
1150523.43591,0,0,0,0,1,0,1,0
1165573.14635,1,0,0,0,1,0,1,0
1017869.26637,0,0,0,1,0,0,0,0
1193141.99491,0,0,0,1,1,0,0,0
1045176.54601,0,0,0,1,0,0,1,0
1220413.77342,0,0,0,1,1,0,1,0
1028828.81724,1,0,0,1,0,0,0,0
1056136.09688,1,0,0,1,0,0,1,0
1208191.70535,1,0,0,1,1,0,0,0
1235463.48386,1,0,0,1,1,0,1,0
1000937.38279,0,1,0,0,0,0,0,0
1158319.69745,0,1,0,0,1,0,0,0
1011896.93366,1,1,0,0,0,0,0,0
1173369.40788,1,1,0,0,1,0,0,0
1049345.23836,0,1,0,1,0,0,0,0
1060304.78923,1,1,0,1,0,0,0,0
1228525.24189,0,1,0,1,1,0,0,0
1243574.95233,1,1,0,1,1,0,0,0
1028244.66242,0,1,0,0,0,0,1,0
1185589.32437,0,1,0,0,1,0,1,0
1076652.51799,0,1,0,1,0,0,1,0
1255797.0204,0,1,0,1,1,0,1,0
1039204.21329,1,1,0,0,0,0,1,0
1087612.06886,1,1,0,1,0,0,1,0
1200639.03481,1,1,0,0,1,0,1,0
1270846.73084,1,1,0,1,1,0,1,0
1031021.89416,0,0,0,0,0,1,0,0
1192934.36714,0,0,0,0,1,1,0,0
1041981.44503,1,0,0,0,0,1,0,0
1207984.07757,1,0,0,0,1,1,0,0
1058243.11047,0,0,0,0,0,1,1,0
1069202.66134,1,0,0,0,0,1,1,0
1220155.58345,0,0,0,0,1,1,1,0
1235205.29388,1,0,0,0,1,1,1,0
1062193.41713,0,1,0,0,0,1,0,0
1228013.1651,0,1,0,0,1,1,0,0
1089414.63343,0,1,0,0,0,1,1,0
1255234.38141,0,1,0,0,1,1,1,0
1073152.968,1,1,0,0,0,1,0,0
1100374.1843,1,1,0,0,0,1,1,0
1243062.87554,1,1,0,0,1,1,0,0
1270284.09185,1,1,0,0,1,1,1,0
1079112.39121,0,0,0,1,0,1,0,0
1262824.70465,0,0,0,1,1,1,0,0
1090071.94208,1,0,0,1,0,1,0,0
1277874.41509,1,0,0,1,1,1,0,0
1110601.27269,0,1,0,1,0,1,0,0
1121560.82357,1,1,0,1,0,1,0,0
1298220.86113,0,1,0,1,1,1,0,0
1313270.57157,1,1,0,1,1,1,0,0
1106333.60752,0,0,0,1,0,1,1,0
1290043.76938,0,0,0,1,1,1,1,0
1137822.489,0,1,0,1,0,1,1,0
1325439.92586,0,1,0,1,1,1,1,0
1117293.15839,1,0,0,1,0,1,1,0
1148782.03987,1,1,0,1,0,1,1,0
1305093.47981,1,0,0,1,1,1,1,0
1340489.63629,1,1,0,1,1,1,1,0
980282.184561,0,0,1,0,0,0,0,0
1133757.22423,0,0,1,0,1,0,0,0
991241.735432,1,0,1,0,0,0,0,0
1148806.93466,1,0,1,0,1,0,0,0
1007589.46419,0,0,1,0,0,0,1,0
1018549.01506,1,0,1,0,0,0,1,0
1161026.85115,0,0,1,0,1,0,1,0
1176076.56159,1,0,1,0,1,0,1,0
1028372.68162,0,0,1,1,0,0,0,0
1203645.41016,0,0,1,1,1,0,0,0
1055679.96125,0,0,1,1,0,0,1,0
1230917.18867,0,0,1,1,1,0,1,0
1039332.23249,1,0,1,1,0,0,0,0
1066639.51212,1,0,1,1,0,0,1,0
1218695.12059,1,0,1,1,1,0,0,0
1245966.8991,1,0,1,1,1,0,1,0
1041525.3094,0,0,1,0,0,1,0,0
1203437.78238,0,0,1,0,1,1,0,0
1052484.86027,1,0,1,0,0,1,0,0
1218487.49282,1,0,1,0,1,1,0,0
1089615.80646,0,0,1,1,0,1,0,0
1100575.35733,1,0,1,1,0,1,0,0
1273328.1199,0,0,1,1,1,1,0,0
1288377.83033,1,0,1,1,1,1,0,0
1068746.52571,0,0,1,0,0,1,1,0
