$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
0.737401076182,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.932450859765,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
3.58498613139,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1.10678275297,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
6.54539512514,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6.00033653365,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
6.60925458381,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
6.08061375849,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
6.62959499319,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6.67852188336,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
6.08070320142,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
6.12354371399,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
0.905673073009,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0.819081475761,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1.02771328284,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
0.978884904056,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1.10146062325,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
6.6393520476,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
6.714416321,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
6.07395304673,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
6.13916378354,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
0.983266362042,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1.0964069898,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
6.68815086141,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
2.43304926015,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
6.13625513622,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1.05011494855,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
6.76277921114,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1.16709535314,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
6.19116049357,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
0.714682044501,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
10.370232021,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1.0393218276,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
10.5912149907,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
0.803199262496,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0.896646051925,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1.10334212392,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
10.4535234655,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
10.6472012703,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0.811659454152,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
10.4081459,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
0.868004940824,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
10.4858795151,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1.10779845846,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1.16166396693,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
10.6412281006,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
2.54805787743,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
