$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
6068.6040017,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6266.15963009,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6258.77437295,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6274.08330866,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6074.68136598,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6063.60348027,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6070.98873741,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6074.68136598,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6255.62016582,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6285.16119436,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
6244.54228011,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6248.23490868,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6477.1778799,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6069.14242313,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6257.15910867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268.5443658,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
6274.08330866,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6270.39068009,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
6050.67928028,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
6242.69596583,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6274.08330866,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6259.31279438,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6272.23699437,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
6541.79887984,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6274.08330866,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6255.62016582,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6268.5443658,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6255.62016582,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
6037.7550803,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
6231.61808012,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6251.92753725,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6244.54228011,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
6259.31279438,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6547.3378227,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
6264.85173724,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6277.77593722,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
