$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
72462.1654696,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
72999.8021715,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
98424.815235,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
117859.514852,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
118140.473387,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
133426.69884,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
368457.184539,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
409241.264157,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
286958.39778,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
72271.391156,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73960.6109871,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
77366.7996404,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81470.1816942,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
82111.8771125,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
86350.5354978,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89312.740294,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91376.5715045,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92261.0705947,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26527.179385,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27876.4740755,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30418.9753819,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32292.0322788,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36801.2433269,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44557.0863296,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50786.7348238,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65202.3356822,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
