$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
893050.779986,0,0,0,0,0,0,0,0
1034383.09715,0,0,0,0,1,0,0,0
903143.30056,1,0,0,0,0,0,0,0
1048242.16769,1,0,0,0,1,0,0,0
918197.61231,0,0,0,0,0,0,1,0
928290.132884,1,0,0,0,0,0,1,0
1059495.25582,0,0,0,0,1,0,1,0
1073354.32636,1,0,0,0,1,0,1,0
937336.481005,0,0,0,1,0,0,0,0
1098741.87429,0,0,0,1,1,0,0,0
962483.313329,0,0,0,1,0,0,1,0
1123856.01431,0,0,0,1,1,0,1,0
947429.001579,1,0,0,1,0,0,0,0
972575.833902,1,0,0,1,0,0,1,0
1112600.94483,1,0,0,1,1,0,0,0
1137715.08485,1,0,0,1,1,0,1,0
921744.232214,0,1,0,0,0,0,0,0
1066674.68444,0,1,0,0,1,0,0,0
931836.752788,1,1,0,0,0,0,0,0
1080533.75497,1,1,0,0,1,0,0,0
966322.182638,0,1,0,1,0,0,0,0
976414.703212,1,1,0,1,0,0,0,0
1131325.71098,0,1,0,1,1,0,0,0
1145184.78152,1,1,0,1,1,0,0,0
946891.064538,0,1,0,0,0,0,1,0
1091786.8431,0,1,0,0,1,0,1,0
991469.014962,0,1,0,1,0,0,1,0
1156439.85099,0,1,0,1,1,0,1,0
956983.585111,1,1,0,0,0,0,1,0
1001561.53554,1,1,0,1,0,0,1,0
1105645.91364,1,1,0,0,1,0,1,0
1170298.92153,1,1,0,1,1,0,1,0
949448.485181,0,0,0,0,0,1,0,0
1098550.67383,0,0,0,0,1,1,0,0
959541.005755,1,0,0,0,0,1,0,0
1112409.74437,1,0,0,0,1,1,0,0
974516.063428,0,0,0,0,0,1,1,0
984608.584002,1,0,0,0,0,1,1,0
1123618.25208,0,0,0,0,1,1,1,0
1137477.32262,1,0,0,0,1,1,1,0
978153.82552,0,1,0,0,0,1,0,0
1130854.14922,0,1,0,0,1,1,0,0
1003221.40377,0,1,0,0,0,1,1,0
1155921.72747,0,1,0,0,1,1,1,0
988246.346094,1,1,0,0,0,1,0,0
1013313.92434,1,1,0,0,0,1,1,0
1144713.21976,1,1,0,0,1,1,0,0
1169780.79801,1,1,0,0,1,1,1,0
993734.1862,0,0,0,1,0,1,0,0
1162911.43232,0,0,0,1,1,1,0,0
1003826.70677,1,0,0,1,0,1,0,0
1176770.50286,1,0,0,1,1,1,0,0
1022731.77594,0,1,0,1,0,1,0,0
1032824.29652,1,1,0,1,0,1,0,0
1195507.15712,0,1,0,1,1,1,0,0
1209366.22766,1,1,0,1,1,1,0,0
1018801.76445,0,0,0,1,0,1,1,0
1187977.02921,0,0,0,1,1,1,1,0
1047799.35419,0,1,0,1,0,1,1,0
1220572.75401,0,1,0,1,1,1,1,0
1028894.28502,1,0,0,1,0,1,1,0
1057891.87477,1,1,0,1,0,1,1,0
1201836.09975,1,0,0,1,1,1,1,0
1234431.82455,1,1,0,1,1,1,1,0
902723.253957,0,0,1,0,0,0,0,0
1044055.57113,0,0,1,0,1,0,0,0
912815.774531,1,0,1,0,0,0,0,0
1057914.64166,1,0,1,0,1,0,0,0
927870.086281,0,0,1,0,0,0,1,0
937962.606854,1,0,1,0,0,0,1,0
1069167.72979,0,0,1,0,1,0,1,0
1083026.80033,1,0,1,0,1,0,1,0
947008.954976,0,0,1,1,0,0,0,0
1108414.34826,0,0,1,1,1,0,0,0
972155.787299,0,0,1,1,0,0,1,0
1133528.48828,0,0,1,1,1,0,1,0
957101.47555,1,0,1,1,0,0,0,0
982248.307873,1,0,1,1,0,0,1,0
1122273.4188,1,0,1,1,1,0,0,0
1147387.55882,1,0,1,1,1,0,1,0
959120.959151,0,0,1,0,0,1,0,0
1108223.1478,0,0,1,0,1,1,0,0
969213.479725,1,0,1,0,0,1,0,0
1122082.21834,1,0,1,0,1,1,0,0
1003406.66017,0,0,1,1,0,1,0,0
1013499.18074,1,0,1,1,0,1,0,0
1172583.90629,0,0,1,1,1,1,0,0
1186442.97683,1,0,1,1,1,1,0,0
984188.537399,0,0,1,0,0,1,1,0
1133290.72605,0,0,1,0,1,1,1,0
1028474.23842,0,0,1,1,0,1,1,0
1197649.50319,0,0,1,1,1,1,1,0
994281.057973,1,0,1,0,0,1,1,0
1038566.75899,1,0,1,1,0,1,1,0
1147149.79659,1,0,1,0,1,1,1,0
1211508.57372,1,0,1,1,1,1,1,0
931416.706185,0,1,1,0,0,0,0,0
1076347.15841,0,1,1,0,1,0,0,0
941509.226758,1,1,1,0,0,0,0,0
1090206.22895,1,1,1,0,1,0,0,0
956563.538508,0,1,1,0,0,0,1,0
966656.059082,1,1,1,0,0,0,1,0
1101459.31707,0,1,1,0,1,0,1,0
1115318.38761,1,1,1,0,1,0,1,0
987826.29949,0,1,1,0,0,1,0,0
1140526.62319,0,1,1,0,1,1,0,0
1012893.87774,0,1,1,0,0,1,1,0
1165594.20144,0,1,1,0,1,1,1,0
997918.820064,1,1,1,0,0,1,0,0
1022986.39831,1,1,1,0,0,1,1,0
1154385.69373,1,1,1,0,1,1,0,0
1179453.27198,1,1,1,0,1,1,1,0
975994.656609,0,1,1,1,0,0,0,0
1140998.18495,0,1,1,1,1,0,0,0
986087.177183,1,1,1,1,0,0,0,0
1154857.25549,1,1,1,1,1,0,0,0
1032404.24991,0,1,1,1,0,1,0,0
1042496.77049,1,1,1,1,0,1,0,0
1205179.63109,0,1,1,1,1,1,0,0
1219038.70163,1,1,1,1,1,1,0,0
1001141.48893,0,1,1,1,0,0,1,0
1166112.32496,0,1,1,1,1,0,1,0
1057471.82816,0,1,1,1,0,1,1,0
1230245.22798,0,1,1,1,1,1,1,0
1011234.00951,1,1,1,1,0,0,1,0
