$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
52119.1130001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
53185.4787641,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
40958.4230733,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
43551.44021,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
47157.4960387,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
48934.5443383,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
39550.2187899,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40800.8355816,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
41077.2121232,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
42762.1349089,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
29969.1653473,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31838.3391607,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
113514.187601,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
109408.363801,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
167078.251563,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
157458.057718,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
56777.3479232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
55803.7915943,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
47209.1133077,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47972.7809546,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
105077.438767,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
102787.803669,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
85335.9152627,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80243.032385,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
98483.8841315,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99655.536197,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
76123.3638755,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81019.518859,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80861.5894067,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
80348.6606472,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
71188.0684896,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
66568.9739689,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
228670.396019,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
226051.741228,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
313925.636753,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
302357.646329,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
122804.335872,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
121238.544097,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
108787.755016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109314.528484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52290.2032401,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
53448.694518,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
41498.0153689,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
43959.4246286,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
47512.8373065,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
49329.3679692,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
39405.4501252,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
40471.8158892,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
41235.1415756,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
42670.009395,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
30021.808498,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
31706.7312837,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
112737.701127,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
110921.854386,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
166459.694541,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
156089.335798,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
56145.6301138,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
55830.1131697,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
47038.0230676,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
48380.7653732,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
52184.9169386,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
52882.780647,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
41392.7290673,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
43867.2991147,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
47196.9784018,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
49079.3130029,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
39471.2540637,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40603.4237662,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
41024.5689724,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
42722.6525458,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
30390.3105535,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
31706.7312837,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
113422.062088,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
110592.834694,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
164472.415599,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
157839.720561,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
56764.1871355,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
55909.0778959,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
47051.1838553,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
49341.502875,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
52158.5953632,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
52988.0669486,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
41432.2114304,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
43985.746204,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
47354.9078542,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
49158.2777291,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
39023.787282,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40629.7453416,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
40787.6747939,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
42854.2604228,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
30456.114492,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
31469.8371052,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
113408.9013,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
110026.920823,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
166459.694541,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
156628.928093,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
56053.5045999,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
56198.6152252,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
46814.2896768,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48472.8908871,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
52013.8266985,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
53317.086641,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
41445.3722181,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
43919.9422655,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
47368.0686419,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
