$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
694.796275549,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
707.050549802,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
731.951762302,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
683.133079887,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
724.542840893,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
695.549088702,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
731.780857731,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
694.070972424,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
735.198949149,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
735.942592293,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
702.95801011,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
697.036374989,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
715.826707778,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
692.583686137,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
692.301901855,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
721.868392619,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
698.001777554,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
748.87131482,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
754.57119052,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
700.565346118,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
714.639545791,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
719.475728627,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
698.001777554,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
752.69124024,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
723.406533757,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
711.392358944,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
720.0484672,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
760.44197079,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
701.308989261,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
722.0484672,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
678.218532172,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
690.925495278,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
678.449461603,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
694.061802414,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
685.45654901,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
704.265221817,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
677.313154467,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
693.719993273,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
697.881727834,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
683.57659873,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
703.974267526,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
689.276474429,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
702.154342107,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
668.938830493,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
685.063885017,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
694.634540987,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
725.517413468,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
702.043462396,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
691.780018133,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
699.701653254,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
690.643710997,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
711.383188935,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
695.258134411,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
696.856300409,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
722.833795185,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
714.519496071,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
693.719993273,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
719.244799196,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
712.40861636,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
693.096399849,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
712.126832078,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
698.052632405,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
696.745420698,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
