$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
105605.569918,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
106389.129361,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
143443.908174,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
171768.318228,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
172177.791227,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
194456.155515,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
536992.957372,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
596432.26014,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
418215.456281,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105327.532696,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
107789.425914,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
112753.654126,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
118733.982002,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
119669.198112,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
125846.679655,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130163.839424,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
133171.69664,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
134460.778304,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38659.2621657,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40625.7436061,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44331.2214874,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47061.0414819,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53632.8303574,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64936.3072232,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74015.4863158,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95024.9898285,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100277.365707,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25540.9605257,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25586.4575256,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22998.1837531,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24292.3206394,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25202.2606375,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25490.4083036,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26824.9869676,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27037.3063005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26036.3723025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
340365.034217,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
343595.321211,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
340794.728105,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1146349.4428,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1145176.63124,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1145136.18947,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1150120.63857,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2914802.66353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2911355.00198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20803.2283576,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21126.7625792,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21384.578912,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22082.1995772,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22021.5369107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23113.4649084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22431.0099098,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23735.2572405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23138.7410195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111465.066939,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
112405.338271,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
149611.773751,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
177066.685584,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
175484.401031,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199749.467648,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
541174.120619,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
