$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
558.427525082,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
568.65752298,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
589.03785162,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
550.053778497,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
582.894102933,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
559.821359081,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
588.900684988,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
558.832442922,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
591.644017621,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
592.438267673,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
565.965107767,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
561.409859186,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
575.89860472,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
557.243942817,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
557.21519308,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
580.945020353,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
561.98727545,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
602.617348152,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
607.389430522,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
564.044774924,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
575.538022244,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
579.02468751,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
561.98727545,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
605.880597574,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
582.179520038,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
572.931856243,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
579.681770931,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
612.298679524,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
564.839024977,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
581.681770931,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
545.122361813,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
555.51827608,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
545.505111971,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
558.232858976,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
551.128943868,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
566.816857294,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
544.790529075,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
557.958525712,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
561.496108398,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
549.62011092,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
566.188523611,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
554.39219329,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
564.925274189,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
538.069364125,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
551.208611025,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
558.889942396,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
584.071103143,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
565.033691083,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
556.204109238,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
562.75935782,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
555.489526343,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
572.332272297,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
559.193025397,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
560.673108608,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
