$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
981326.981679,0,0,0,0,0,0,0,0
1136629.60394,0,0,0,0,1,0,0,0
992417.027954,1,0,0,0,0,0,0,0
1151858.51577,1,0,0,0,1,0,0,0
1008959.42693,0,0,0,0,0,0,1,0
1020049.47321,1,0,0,0,0,0,1,0
1164223.94812,0,0,0,0,1,0,1,0
1179452.85994,1,0,0,0,1,0,1,0
1029990.13277,0,0,0,1,0,0,0,0
1207350.01273,0,0,0,1,1,0,0,0
1057622.57802,0,0,0,1,0,0,1,0
1234946.53412,0,0,0,1,1,0,1,0
1041080.17904,1,0,0,1,0,0,0,0
1068712.6243,1,0,0,1,0,0,1,0
1222578.92456,1,0,0,1,1,0,0,0
1250175.44594,1,0,0,1,1,0,1,0
1012856.6228,0,1,0,0,0,0,0,0
1172113.04823,0,1,0,0,1,0,0,0
1023946.66907,1,1,0,0,0,0,0,0
1187341.96006,1,1,0,0,1,0,0,0
1061840.91153,0,1,0,1,0,0,0,0
1072930.95781,1,1,0,1,0,0,0,0
1243154.59468,0,1,0,1,1,0,0,0
1258383.5065,1,1,0,1,1,0,0,0
1040489.06805,0,1,0,0,0,0,1,0
1199707.39241,0,1,0,0,1,0,1,0
1089473.35679,0,1,0,1,0,0,1,0
1270751.11606,0,1,0,1,1,0,1,0
1051579.11432,1,1,0,0,0,0,1,0
1100563.40306,1,1,0,1,0,0,1,0
1214936.30424,1,1,0,0,1,0,1,0
1285980.02788,1,1,0,1,1,0,1,0
1043299.38322,0,0,0,0,0,1,0,0
1207139.91251,0,0,0,0,1,1,0,0
1054389.4295,1,0,0,0,0,1,0,0
1222368.82434,1,0,0,0,1,1,0,0
1070844.7403,0,0,0,0,0,1,1,0
1081934.78657,1,0,0,0,0,1,1,0
1234685.26959,0,0,0,0,1,1,1,0
1249914.18141,1,0,0,0,1,1,1,0
1074842.08757,0,1,0,0,0,1,0,0
1242636.42003,0,1,0,0,1,1,0,0
1102387.44464,0,1,0,0,0,1,1,0
1270181.77711,0,1,0,0,1,1,1,0
1085932.13384,1,1,0,0,0,1,0,0
1113477.49092,1,1,0,0,0,1,1,0
1257865.33186,1,1,0,0,1,1,0,0
1285410.68894,1,1,0,0,1,1,1,0
1091962.53431,0,0,0,1,0,1,0,0
1277862.49851,0,0,0,1,1,1,0,0
1103052.58059,1,0,0,1,0,1,0,0
1293091.41034,1,0,0,1,1,1,0,0
1123826.3763,0,1,0,1,0,1,0,0
1134916.42258,1,1,0,1,0,1,0,0
1313680.14368,0,1,0,1,1,1,0,0
1328909.0555,1,1,0,1,1,1,0,0
1119507.89139,0,0,0,1,0,1,1,0
1305405.67838,0,0,0,1,1,1,1,0
1151371.73338,0,1,0,1,0,1,1,0
1341223.32355,0,1,0,1,1,1,1,0
1130597.93766,1,0,0,1,0,1,1,0
1162461.77965,1,1,0,1,0,1,1,0
1320634.59021,1,0,0,1,1,1,1,0
1356452.23538,1,1,0,1,1,1,1,0
991955.460622,0,0,1,0,0,0,0,0
1147258.08288,0,0,1,0,1,0,0,0
1003045.5069,1,0,1,0,0,0,0,0
1162486.99471,1,0,1,0,1,0,0,0
1019587.90588,0,0,1,0,0,0,1,0
1030677.95215,1,0,1,0,0,0,1,0
1174852.42706,0,0,1,0,1,0,1,0
1190081.33889,1,0,1,0,1,0,1,0
1040618.61171,0,0,1,1,0,0,0,0
1217978.49168,0,0,1,1,1,0,0,0
1068251.05696,0,0,1,1,0,0,1,0
1245575.01306,0,0,1,1,1,0,1,0
1051708.65799,1,0,1,1,0,0,0,0
1079341.10324,1,0,1,1,0,0,1,0
1233207.4035,1,0,1,1,1,0,0,0
1260803.92489,1,0,1,1,1,0,1,0
1053927.86217,0,0,1,0,0,1,0,0
1217768.39145,0,0,1,0,1,1,0,0
1065017.90844,1,0,1,0,0,1,0,0
1232997.30328,1,0,1,0,1,1,0,0
1102591.01325,0,0,1,1,0,1,0,0
1113681.05953,1,0,1,1,0,1,0,0
1288490.97745,0,0,1,1,1,1,0,0
1303719.88928,1,0,1,1,1,1,0,0
1081473.21924,0,0,1,0,0,1,1,0
1245313.74853,0,0,1,0,1,1,1,0
1130136.37033,0,0,1,1,0,1,1,0
1316034.15733,0,0,1,1,1,1,1,0
1092563.26552,1,0,1,0,0,1,1,0
1141226.41661,1,0,1,1,0,1,1,0
1260542.66036,1,0,1,0,1,1,1,0
1331263.06915,1,0,1,1,1,1,1,0
1023485.10174,0,1,1,0,0,0,0,0
1182741.52718,0,1,1,0,1,0,0,0
1034575.14801,1,1,1,0,0,0,0,0
1197970.439,1,1,1,0,1,0,0,0
1051117.54699,0,1,1,0,0,0,1,0
1062207.59327,1,1,1,0,0,0,1,0
1210335.87135,0,1,1,0,1,0,1,0
1225564.78318,1,1,1,0,1,0,1,0
1085470.56651,0,1,1,0,0,1,0,0
1253264.89898,0,1,1,0,1,1,0,0
1113015.92359,0,1,1,0,0,1,1,0
1280810.25605,0,1,1,0,1,1,1,0
1096560.61278,1,1,1,0,0,1,0,0
1124105.96986,1,1,1,0,0,1,1,0
1268493.8108,1,1,1,0,1,1,0,0
1296039.16788,1,1,1,0,1,1,1,0
1072469.39048,0,1,1,1,0,0,0,0
1253783.07362,0,1,1,1,1,0,0,0
1083559.43675,1,1,1,1,0,0,0,0
1269011.98545,1,1,1,1,1,0,0,0
1134454.85525,0,1,1,1,0,1,0,0
1145544.90152,1,1,1,1,0,1,0,0
1324308.62262,0,1,1,1,1,1,0,0
1339537.53445,1,1,1,1,1,1,0,0
1100101.83573,0,1,1,1,0,0,1,0
1281379.595,0,1,1,1,1,0,1,0
1162000.21232,0,1,1,1,0,1,1,0
1351851.8025,0,1,1,1,1,1,1,0
1111191.882,1,1,1,1,0,0,1,0
1173090.2586,1,1,1,1,0,1,1,0
1296608.50683,1,1,1,1,1,0,1,0
1367080.71432,1,1,1,1,1,1,1,0
1041590.27777,0,0,0,0,0,0,0,1
1199139.77497,0,0,0,0,1,0,0,1
1053042.82858,1,0,0,0,0,0,0,1
1215075.18962,1,0,0,0,1,0,0,1
1071395.57301,0,0,0,0,0,0,1,1
1082850.30102,1,0,0,0,0,0,1,1
1228909.14633,0,0,0,0,1,0,1,1
1244846.73819,1,0,0,0,1,0,1,1
1141240.28994,0,0,0,1,0,0,0,1
1321151.85346,0,0,0,1,1,0,0,1
1171047.76238,0,0,0,1,0,0,1,1
1350921.22482,0,0,0,1,1,0,1,1
1152695.01795,1,0,0,1,0,0,0,1
1182500.31319,1,0,0,1,0,0,1,1
1337087.26811,1,0,0,1,1,0,0,1
1366858.81668,1,0,0,1,1,0,1,1
1076009.06912,0,1,0,0,0,0,0,1
1237512.36949,0,1,0,0,1,0,0,1
1087463.79713,1,1,0,0,0,0,0,1
1253449.96135,1,1,0,0,1,0,0,1
1177104.745,0,1,0,1,0,0,0,1
1188557.29581,1,1,0,1,0,0,0,1
1360967.93449,0,1,0,1,1,0,0,1
1376905.52635,1,1,0,1,1,0,0,1
1105816.54156,0,1,0,0,0,0,1,1
1267283.91806,0,1,0,0,1,0,1,1
1206910.04024,0,1,0,1,0,0,1,1
1390739.48306,0,1,0,1,1,0,1,1
1117269.09237,1,1,0,0,0,0,1,1
1218364.76825,1,1,0,1,0,0,1,1
1283219.33271,1,1,0,0,1,0,1,1
1406674.89772,1,1,0,1,1,0,1,1
1053232.24536,0,0,1,0,0,0,0,1
1210781.74256,0,0,1,0,1,0,0,1
1064686.97337,1,0,1,0,0,0,0,1
1226719.33441,1,0,1,0,1,0,0,1
1083039.7178,0,0,1,0,0,0,1,1
1094492.26861,1,0,1,0,0,0,1,1
1240553.29113,0,0,1,0,1,0,1,1
1256488.70578,1,0,1,0,1,0,1,1
1087653.21391,0,1,1,0,0,0,0,1
1249156.51429,0,1,1,0,1,0,0,1
1117458.50915,0,1,1,0,0,0,1,1
1278925.88565,0,1,1,0,1,0,1,1
1099105.76472,1,1,1,0,0,0,0,1
1128913.23716,1,1,1,0,0,0,1,1
1265091.92894,1,1,1,0,1,0,0,1
1294863.47751,1,1,1,0,1,0,1,1
1152884.43473,0,0,1,1,0,0,0,1
1332793.82105,0,0,1,1,1,0,0,1
1164336.98554,1,0,1,1,0,0,0,1
1348731.4129,1,0,1,1,1,0,0,1
1188746.71259,0,1,1,1,0,0,0,1
1200201.4406,1,1,1,1,0,0,0,1
1372612.07929,0,1,1,1,1,0,0,1
1388547.49394,1,1,1,1,1,0,0,1
1182689.72997,0,0,1,1,0,0,1,1
1362565.36961,0,0,1,1,1,0,1,1
1218554.18504,0,1,1,1,0,0,1,1
1402381.45065,0,1,1,1,1,0,1,1
1194144.45798,1,0,1,1,0,0,1,1
1230006.73584,1,1,1,1,0,0,1,1
1378500.78427,1,0,1,1,1,0,1,1
1418319.04251,1,1,1,1,1,0,1,1
1108744.42577,0,0,0,0,0,1,0,1
1274831.82999,0,0,0,0,1,1,0,1
1120196.97658,1,0,0,0,0,1,0,1
1290769.42185,1,0,0,0,1,1,0,1
1138462.63283,0,0,0,0,0,1,1,1
1149917.36085,1,0,0,0,0,1,1,1
1304552.21426,0,0,0,0,1,1,1,1
1320487.62891,1,0,0,0,1,1,1,1
1208394.43794,0,0,0,1,0,1,0,1
1396843.90848,0,0,0,1,1,1,0,1
1238114.82221,0,0,0,1,0,1,1,1
1426564.29275,0,0,0,1,1,1,1,1
1219849.16595,1,0,0,1,0,1,0,1
1249567.37301,1,0,0,1,0,1,1,1
1412781.50034,1,0,0,1,1,1,0,1
1442499.7074,1,0,0,1,1,1,1,1
1120386.39336,0,0,1,0,0,1,0,1
1286475.97479,0,0,1,0,1,1,0,1
1131841.12137,1,0,1,0,0,1,0,1
