$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
25882.3897313,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
26412.3791113,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
20340.2341436,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
21628.2564834,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
23418.7826123,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
24301.6494046,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
19641.014086,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20262.4902025,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
20399.7203073,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
21236.8437314,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
14883.7037872,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
15812.3139478,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
56367.0772911,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
54328.9032819,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
82962.9052875,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
78186.6639497,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
28194.3506884,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
27711.4511999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
23442.9018949,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
23822.5916364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
52176.9451888,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
51040.569011,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
42374.1215864,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39845.8400601,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
48903.026975,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49485.2944902,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
37799.7847607,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40231.3913069,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
40152.9741041,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39898.7914569,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
35349.2471755,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33056.2172574,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
113544.941089,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
112245.195739,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
155876.487766,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
150133.100928,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
60977.9296716,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60200.9656728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
54017.7296679,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54279.7936054,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25967.3417009,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
26543.0744492,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
20608.1595863,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
21830.8342571,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
23595.2213184,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
24497.6924114,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
19569.1316501,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20099.1210302,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
20478.13751,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
21191.1003631,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
14909.8428548,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
15746.9662789,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
55981.5260444,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
55080.4014747,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
82655.7712435,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
77507.0481927,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
27880.6818775,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
27724.5207337,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
23357.9499253,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24025.1694101,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
25915.0635657,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
26262.0794728,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
20555.8814511,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
21785.0908888,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
23438.386913,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
24373.5318404,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
19601.8054846,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
20164.4686991,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
20373.5812397,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
21217.2394307,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
15092.8163279,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
15746.9662789,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
56321.3339229,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
54917.0323023,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
81669.0214425,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
78376.1721896,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
28187.8159215,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
27763.729335,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
23364.4846922,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24502.2073934,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
25901.9940319,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
26314.3576079,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
20575.4857518,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
21843.9037909,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
