$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
204907.829375,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
206428.207628,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
278327.385655,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
333286.607277,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
334081.127525,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
377308.914369,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1041949.62432,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1157282.57592,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
811479.898955,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
204368.340317,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
209145.270699,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
218777.602599,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
230381.521781,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
232196.166793,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
244182.632761,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
252559.42649,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
258395.717203,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
260896.984652,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
75008.67322,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78824.3321904,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86014.2499931,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91311.0516486,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104062.61119,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125995.2936,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143612.063551,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184377.818514,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194569.257255,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49554.5985979,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
49642.8786254,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44620.7259447,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47131.8022851,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48897.4028369,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
49456.5096783,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52046.0571543,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52458.0306164,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50515.8700094,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
660422.962854,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
666690.844813,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
661256.718671,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2224313.46053,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2222037.79759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2221959.32646,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2231630.89393,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5655728.70633,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5649039.04202,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40363.6286148,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40991.3976999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41491.6511896,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42845.2782793,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42727.5715758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44846.292238,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43522.0918242,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46052.7859485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44895.3366978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216276.354261,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
218100.808165,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
290294.25295,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
343566.345156,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
340496.161974,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
387578.843356,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1050061.59708,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1162805.0012,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
