$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
157291.207203,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
158458.272016,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
213649.143493,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
255836.654119,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
256446.539601,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
289628.827541,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
799816.857609,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
888348.135484,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
622904.890867,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
156877.087431,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
160543.929779,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
167937.850078,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
176845.189908,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
178238.138233,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
187439.126629,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
193869.277276,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
198349.300268,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
200269.310122,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57578.6954753,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60507.6516833,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66026.738831,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70092.6420503,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79880.9275782,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96716.7786863,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110239.671616,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141532.067503,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149355.166475,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38039.7716715,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38107.5367252,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34252.4581172,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36179.9974212,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37535.2984943,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37964.4771674,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39952.2520746,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40268.4889917,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38777.6578113,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
506951.354613,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
511762.673422,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
507591.357897,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1707416.80956,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1705669.97707,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1705609.74146,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1713033.77956,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4341421.85678,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4336286.7716,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30984.1825311,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31466.067357,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31850.0693278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32889.1334838,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32798.7800789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34425.1413666,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33408.6655618,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35351.2637666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34462.7886187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
166018.087279,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
167418.565055,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
222835.320044,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
263727.765199,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
261371.047222,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
297512.409171,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
806043.96015,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
892587.463117,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
627671.280029,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161056.179461,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
167779.978674,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
175859.07896,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
183493.941672,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
188260.083779,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
196181.065606,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
198138.722712,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
204117.106334,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206812.649579,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66712.1658729,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67209.1095997,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73759.731453,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78028.9298333,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86236.030776,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105112.362944,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117972.664238,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149460.825836,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154385.086402,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49492.3127941,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44959.5836497,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46510.6504333,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45524.2924301,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46089.0012106,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46525.7093341,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48603.8376462,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47903.5987585,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48656.5437991,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
512817.043534,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
515535.175131,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
512945.044191,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1722935.2539,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1718304.6419,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1712122.96312,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1718643.46717,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4368934.71562,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4375327.21901,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37467.2863857,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40057.4173254,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42903.5495789,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41277.1882912,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40283.3008376,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42594.8421122,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46141.2132535,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42489.4298065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44913.9128373,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160288.17552,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
158729.579286,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
213882.803511,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
255520.664256,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
256228.432595,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
289064.365816,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
799357.808189,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
887670.732002,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
623921.613727,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
156674.039325,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
160265.587169,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
167983.273835,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
175226.605126,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
180790.868976,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
188056.788618,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
194389.056409,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
198274.252819,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
200819.207056,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
58437.2998766,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61531.9039935,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68948.4126435,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
69716.416585,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82298.1282136,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
96197.4936632,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109893.563952,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
141351.607749,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
149159.64782,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38205.6666354,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
38431.5501476,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35668.2418485,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
35818.8308567,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
36624.4820501,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
37836.7235655,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
39681.438915,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
39847.0868239,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
39161.906837,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
506371.833986,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
505784.536855,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
508781.258116,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1710135.18821,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1703961.03888,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1710406.24843,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1716633.10391,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4343251.76028,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4332597.58796,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
31067.2535405,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32309.6128575,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
