$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
1509.95298147,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1534.30755319,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1586.23276336,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1478.62680242,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1571.26115603,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1506.87403376,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1585.86018716,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
1502.47167892,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1593.31171107,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1593.75284678,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1521.84564108,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1507.75630517,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1552.25977007,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1501.58940751,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1499.79508604,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1564.25076783,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1511.04093142,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1623.11780669,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1634.36365207,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1516.62957435,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1546.13165329,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1559.0347011,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1511.04093142,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1630.26531392,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1567.60395359,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1539.05270558,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1559.10326061,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1645.98207363,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1517.07071005,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1561.10326061,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1473.81309052,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1500.3345599,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1473.13649764,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1505.99176234,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1488.41212165,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1525.87541972,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1469.4792952,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1505.24660995,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1513.13926956,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1484.3137835,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1527.60118167,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1495.55962887,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1522.45367445,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1451.22306163,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1485.19605492,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1506.06032185,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1571.02569886,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1521.03192918,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1502.19744088,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1518.28677679,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1498.54023843,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1542.57278899,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1508.59979571,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1510.90381239,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1567.53539408,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1548.22999144,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1505.24660995,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1559.71129398,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
1544.80824617,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1502.7071361,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
1543.0139247,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
1513.51184576,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
1509.48206712,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1553.07348197,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
1558.73068442,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1480.96059774,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
