$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
1300.53639929,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1321.78236267,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1366.7650142,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1274.26170881,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1353.73628709,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1298.44184422,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1366.44424815,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
1294.79073641,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1372.85956927,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1373.37842019,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1311.47057133,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1299.47954606,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1337.37721823,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1293.75303458,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1292.34728916,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1347.83981688,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1302.1683557,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1398.52085377,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1408.34192032,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1306.97984655,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1332.51844985,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1343.3490921,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1302.1683557,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1404.8134937,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1350.72671139,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1326.42389478,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1343.54717696,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1418.48375292,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1307.49869746,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1345.54717696,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1269.42209184,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1292.39456669,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1268.97864459,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1297.40414239,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1282.13005289,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1314.80091309,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1265.96906888,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1296.76261028,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1303.69678232,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1278.60162627,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1316.00857365,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1288.42269282,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1311.71593373,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1250.25153213,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1279.6393281,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1297.60222725,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1353.81169076,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1310.63095436,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1293.99839697,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1307.98942225,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1290.98882127,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1329.03730076,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1299.64950479,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1301.77218598,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1350.52862653,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1334.04687647,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1296.76261028,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1343.79253935,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
1330.9618971,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1294.71533275,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
1329.55615168,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
1304.01754838,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
1300.68720662,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1338.2168352,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
1343.2264109,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1275.71473177,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1297.40414239,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1275.27128451,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
1351.3682435,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
1298.24375936,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
1289.38499099,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
1263.92179135,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
1313.64053006,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
1306.78176169,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
1308.95172042,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
1377.1522092,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
1316.20665851,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
1384.08638124,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
1294.39456669,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
1338.2168352,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1300.68720662,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
1313.83861492,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
1340.01875034,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
1277.19588085,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
1318.13125485,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
1272.90324092,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
1295.87571577,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
1306.90444288,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
1294.59265155,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
1378.31259223,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
1343.2264109,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
1335.84879161,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
1290.54537402,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
1305.81946352,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
1308.38559197,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
1388.45442483,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
1275.02592212,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
1306.97984655,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
1309.86674105,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
1344.06602787,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
1272.5070712,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1402.37004644,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
1301.89486718,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1269.17672944,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1300.80988781,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1286.49809648,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1269.05404825,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1295.35686486,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1288.49809648,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1284.8942662,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1316.52742457,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
