$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1541136.29144,0,0,0,0,0,0,0,0
1785032.51765,0,0,0,0,1,0,0,0
1558552.21222,1,0,0,0,0,0,0,0
1808948.36764,1,0,0,0,1,0,0,0
1584531.41374,0,0,0,0,0,0,1,0
1601947.33453,1,0,0,0,0,0,1,0
1828367.80368,0,0,0,0,1,0,1,0
1852283.65367,1,0,0,0,1,0,1,0
1617559.3286,0,0,0,1,0,0,0,0
1896095.62991,0,0,0,1,1,0,0,0
1660954.45091,0,0,0,1,0,0,1,0
1939434.33516,0,0,0,1,1,0,1,0
1634975.24939,1,0,0,1,0,0,0,0
1678370.37169,1,0,0,1,0,0,1,0
1920011.4799,1,0,0,1,1,0,0,0
1963350.18515,1,0,0,1,1,0,1,0
1590651.81,0,1,0,0,0,0,0,0
1840757.33207,0,1,0,0,1,0,0,0
1608067.73078,1,1,0,0,0,0,0,0
1864673.18206,1,1,0,0,1,0,0,0
1667579.18149,0,1,0,1,0,0,0,0
1684995.10227,1,1,0,1,0,0,0,0
1952324.77866,0,1,0,1,1,0,0,0
1976240.62865,1,1,0,1,1,0,0,0
1634046.9323,0,1,0,0,0,0,1,0
1884092.6181,0,1,0,0,1,0,1,0
1710974.30379,0,1,0,1,0,0,1,0
1995663.4839,0,1,0,1,1,0,1,0
1651462.85309,1,1,0,0,0,0,1,0
1728390.22458,1,1,0,1,0,0,1,0
1908008.46809,1,1,0,0,1,0,1,0
2019579.33389,1,1,0,1,1,0,1,0
1638460.99468,0,0,0,0,0,1,0,0
1895765.67559,0,0,0,0,1,1,0,0
1655876.91547,1,0,0,0,0,1,0,0
1919681.52558,1,0,0,0,1,1,0,0
1681719.34836,0,0,0,0,0,1,1,0
1699135.26914,1,0,0,0,0,1,1,0
1939024.02926,0,0,0,0,1,1,1,0
1962939.87925,1,0,0,0,1,1,1,0
1687997.02853,0,1,0,0,0,1,0,0
1951511.0053,0,1,0,0,1,1,0,0
1731255.38221,0,1,0,0,0,1,1,0
1994769.35898,0,1,0,0,1,1,1,0
1705412.94932,1,1,0,0,0,1,0,0
1748671.30299,1,1,0,0,0,1,1,0
1975426.85529,1,1,0,0,1,1,0,0
2018685.20897,1,1,0,0,1,1,1,0
1714884.03184,0,0,0,1,0,1,0,0
2006832.20706,0,0,0,1,1,1,0,0
1732299.95263,1,0,0,1,0,1,0,0
2030748.05705,1,0,0,1,1,1,0,0
1764924.40002,0,1,0,1,0,1,0,0
1782340.32081,1,1,0,1,0,1,0,0
2063081.8711,0,1,0,1,1,1,0,0
2086997.72109,1,1,0,1,1,1,0,0
1758142.38552,0,0,0,1,0,1,1,0
