$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
482355.539226,0,0,0,0,0,0,0,0
558692.560906,0,0,0,0,1,0,0,0
487807.182076,1,0,0,0,0,0,0,0
566178.596738,1,0,0,0,1,0,0,0
495938.332985,0,0,0,0,0,0,1,0
501389.975834,1,0,0,0,0,0,1,0
572256.626691,0,0,0,0,1,0,1,0
579742.662523,1,0,0,0,1,0,1,0
506275.639146,0,0,0,1,0,0,0,0
593454.552094,0,0,0,1,1,0,0,0
519858.432904,0,0,0,1,0,0,1,0
607019.688049,0,0,0,1,1,0,1,0
511727.281995,1,0,0,1,0,0,0,0
525310.075753,1,0,0,1,0,0,1,0
600940.587926,1,0,0,1,1,0,0,0
614505.723881,1,0,0,1,1,0,1,0
497853.937108,0,1,0,0,0,0,0,0
576134.387328,0,1,0,0,1,0,0,0
503305.579957,1,1,0,0,0,0,0,0
583620.42316,1,1,0,0,1,0,0,0
521931.887088,0,1,0,1,0,0,0,0
527383.529937,1,1,0,1,0,0,0,0
611054.228577,0,1,0,1,1,0,0,0
618540.264408,1,1,0,1,1,0,0,0
511436.730867,0,1,0,0,0,0,1,0
589698.453114,0,1,0,0,1,0,1,0
535514.680846,0,1,0,1,0,0,1,0
624619.364532,0,1,0,1,1,0,1,0
516888.373716,1,1,0,0,0,0,1,0
540966.323695,1,1,0,1,0,0,1,0
597184.488945,1,1,0,0,1,0,1,0
632105.400364,1,1,0,1,1,0,1,0
512817.587752,0,0,0,0,0,1,0,0
593351.280699,0,0,0,0,1,1,0,0
518269.230601,1,0,0,0,0,1,0,0
600837.31653,1,0,0,0,1,1,0,0
526357.574714,0,0,0,0,0,1,1,0
531809.217563,1,0,0,0,0,1,1,0
606891.267661,0,0,0,0,1,1,1,0
614377.303493,1,0,0,0,1,1,1,0
528322.406653,0,1,0,0,0,1,0,0
610799.528141,0,1,0,0,1,1,0,0
541862.393615,0,1,0,0,0,1,1,0
624339.515103,0,1,0,0,1,1,1,0
533774.049502,1,1,0,0,0,1,0,0
547314.036464,1,1,0,0,0,1,1,0
618285.563972,1,1,0,0,1,1,0,0
631825.550934,1,1,0,0,1,1,1,0
536737.687671,0,0,0,1,0,1,0,0
