$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
104146.409693,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
104919.142225,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
141461.912936,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
169394.947629,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
169798.762694,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
191769.293461,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
529573.058894,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
588191.053167,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
412436.777771,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103872.214278,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
106300.09004,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111195.724534,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
117093.418634,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
118015.712301,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
124107.835877,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128365.34286,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
131331.638709,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
132602.908359,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38125.1392252,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40064.4486122,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43718.7256833,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46410.8261177,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52891.8086449,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64039.0985917,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72992.8252216,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93712.0278241,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98891.8284747,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25188.1010266,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25232.9693671,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22680.4593257,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23956.7143464,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24854.0811579,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25138.2473148,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26454.385305,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26663.7708943,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25676.6674017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
335662.061679,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
338847.71386,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
336085.818229,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1130509.7003,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1129353.09419,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1129313.21122,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1134228.7872,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2874527.14227,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2871127.11913,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
