$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
9365.67671403,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9670.61740603,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9659.21775399,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9682.30457982,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9374.51397481,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9357.41449675,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9368.81414879,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9374.51397481,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9653.80544972,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9699.40405787,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9636.70597167,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9642.40579769,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9995.79501085,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9365.96423578,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9658.35518875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9673.75484079,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
9682.30457982,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9676.6047538,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
9337.46510568,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
9633.85605866,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9682.30457982,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9659.50527574,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9679.45466681,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
10095.5419662,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9682.30457982,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9653.80544972,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9673.75484079,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9653.80544972,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
9317.51571462,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
9616.7565806,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9648.1056237,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9636.70597167,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
9659.50527574,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
10104.0917052,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
9668.05501477,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9688.00440584,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
9682.59210157,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
9682.59210157,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
9457.44897382,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
9634.14358041,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9659.79279749,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9671.19244953,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
9693.9917536,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
10138.5781831,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
9688.29192758,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
9363.40184452,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
9360.55193151,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
33841.304682,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
9651.24305846,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
9713.94114467,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9636.99349342,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9648.39314545,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
10007.4821846,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
9366.25175753,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
9369.10167053,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
9377.65140956,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
9662.6427105,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
9693.9917536,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9642.69331943,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
9648.39314545,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
10010.3320976,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
9352.00219248,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
9371.95158354,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9668.34253652,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
9708.24131865,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9628.44375439,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
9645.54323244,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10010.3320976,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
9366.25175753,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
9369.10167053,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
9354.85210549,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9349.15227947,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9517.29714702,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9807.98827398,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
9369.10167053,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9654.09297147,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9636.99349342,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9656.94288448,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10090.1296619,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9659.79279749,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9682.59210157,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9645.54323244,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
10138.5781831,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
9708.24131865,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9705.39140564,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
10075.8800969,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9634.14358041,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
