$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
51975.335382,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
53038.7617957,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
40845.4351036,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
43431.3008502,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
47027.4075502,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
48799.5557224,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
39441.1160639,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40688.2851557,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
40963.8991729,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
42644.1760059,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
29886.4968025,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31750.5163137,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
113201.020621,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
109106.527571,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
166617.298265,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
157023.649349,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
56620.7126903,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
55649.8451679,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
47078.8741298,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47840.4375724,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
104787.543307,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
102504.228084,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
85100.48402,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80021.6551943,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
98212.1803265,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99380.6025563,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
75913.3501149,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80795.9993378,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80638.5056137,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
80126.9947865,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
70991.6712371,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
66385.3235837,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
228039.506883,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
225428.079734,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
313059.52516,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
301523.453647,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
122465.526284,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
120904.057296,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
108487.614495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109012.937351,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52145.9535831,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
53301.2513359,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
41383.5386609,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
43838.1596375,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
47381.7684294,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
49193.2900326,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
39296.7468168,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
40360.1732305,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
41121.392897,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
42552.3046669,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
29938.9947106,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
31619.2715437,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
