$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
6740.94450648,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6960.39814386,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6952.19426957,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6969.08927601,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6747.58467006,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6735.27885862,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6743.48273291,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6747.58467006,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6948.57959028,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6981.39508745,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
6936.27377883,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6940.37571598,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7194.69581911,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6741.43176434,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6950.732496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962.93637029,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
6969.08927601,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6964.98733886,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
6720.9220786,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
6934.22281026,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6969.08927601,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6952.68152742,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6967.03830744,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
7266.47971919,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6969.08927601,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6948.57959028,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6962.93637029,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6948.57959028,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
6706.56529859,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
6921.91699882,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6944.47765313,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
