$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
901197.423277,0,0,0,0,0,0,0,0
1043819.00176,0,0,0,0,1,0,0,0
911382.001347,1,0,0,0,0,0,0,0
1057804.48926,1,0,0,0,1,0,0,0
926573.642474,0,0,0,0,0,0,1,0
936758.220543,1,0,0,0,0,0,1,0
1069160.231,0,0,0,0,1,0,1,0
1083145.71849,1,0,0,0,1,0,1,0
945887.100946,0,0,0,1,0,0,0,0
1108764.86741,0,0,0,1,1,0,0,0
971263.320143,0,0,0,1,0,0,1,0
1134108.09607,0,0,0,1,1,0,1,0
956071.679015,1,0,0,1,0,0,0,0
981447.898212,1,0,0,1,0,0,1,0
1122750.3549,1,0,0,1,1,0,0,0
1148093.58357,1,0,0,1,1,0,1,0
930152.615574,0,1,0,0,0,0,0,0
1076405.15225,0,1,0,0,1,0,0,0
940337.193644,1,1,0,0,0,0,0,0
1090390.63974,1,1,0,0,1,0,0,0
975137.208624,0,1,0,1,0,0,0,0
985321.786694,1,1,0,1,0,0,0,0
1141645.93328,0,1,0,1,1,0,0,0
1155631.42077,1,1,0,1,1,0,0,0
955528.834771,0,1,0,0,0,0,1,0
1101746.38148,0,1,0,0,1,0,1,0
1000513.42782,0,1,0,1,0,0,1,0
1166989.16194,0,1,0,1,1,0,1,0
965713.412841,1,1,0,0,0,0,1,0
1010698.00589,1,1,0,1,0,0,1,0
1115731.86897,1,1,0,0,1,0,1,0
1180974.64943,1,1,0,1,1,0,1,0
958109.593998,0,0,0,0,0,1,0,0
1108571.92277,0,0,0,0,1,1,0,0
968294.172068,1,0,0,0,0,1,0,0
1122557.41026,1,0,0,0,1,1,0,0
983405.836143,0,0,0,0,0,1,1,0
993590.414212,1,0,0,0,0,1,1,0
1133868.16492,0,0,0,0,1,1,1,0
1147853.65241,1,0,0,0,1,1,1,0
987076.782854,0,1,0,0,0,1,0,0
1141170.06981,0,1,0,0,1,1,0,0
1012373.025,0,1,0,0,0,1,1,0
1166466.31196,0,1,0,0,1,1,1,0
997261.360923,1,1,0,0,0,1,0,0
1022557.60307,1,1,0,0,0,1,1,0
1155155.5573,1,1,0,0,1,1,0,0
1180451.79945,1,1,0,0,1,1,1,0
1002799.27167,0,0,0,1,0,1,0,0
1173519.78785,0,0,0,1,1,1,0,0
1012983.84974,1,0,0,1,0,1,0,0
1187505.27534,1,0,0,1,1,1,0,0
1032061.3759,0,1,0,1,0,1,0,0
1042245.95397,1,1,0,1,0,1,0,0
1206412.85027,0,1,0,1,1,1,0,0
1220398.33776,1,1,0,1,1,1,0,0
1028095.51381,0,0,0,1,0,1,1,0
1198814.03056,0,0,0,1,1,1,1,0
1057357.61805,0,1,0,1,0,1,1,0
1231707.09299,0,1,0,1,1,1,1,0
1038280.09188,1,0,0,1,0,1,1,0
1067542.19612,1,1,0,1,0,1,1,0
1212799.51806,1,0,0,1,1,1,1,0
1245692.58048,1,1,0,1,1,1,1,0
910958.122968,0,0,1,0,0,0,0,0
1053579.70146,0,0,1,0,1,0,0,0
921142.701038,1,0,1,0,0,0,0,0
1067565.18895,1,0,1,0,1,0,0,0
936334.342165,0,0,1,0,0,0,1,0
946518.920235,1,0,1,0,0,0,1,0
1078920.93069,0,0,1,0,1,0,1,0
1092906.41818,1,0,1,0,1,0,1,0
955647.800637,0,0,1,1,0,0,0,0
1118525.5671,0,0,1,1,1,0,0,0
981024.019834,0,0,1,1,0,0,1,0
1143868.79577,0,0,1,1,1,0,1,0
965832.378706,1,0,1,1,0,0,0,0
991208.597903,1,0,1,1,0,0,1,0
1132511.05459,1,0,1,1,1,0,0,0
1157854.28326,1,0,1,1,1,0,1,0
967870.293689,0,0,1,0,0,1,0,0
1118332.62246,0,0,1,0,1,1,0,0
978054.871759,1,0,1,0,0,1,0,0
1132318.10995,1,0,1,0,1,1,0,0
1012559.97136,0,0,1,1,0,1,0,0
1022744.54943,1,0,1,1,0,1,0,0
1183280.48754,0,0,1,1,1,1,0,0
1197265.97503,1,0,1,1,1,1,0,0
993166.535834,0,0,1,0,0,1,1,0
1143628.86461,0,0,1,0,1,1,1,0
1037856.2135,0,0,1,1,0,1,1,0
1208574.73026,0,0,1,1,1,1,1,0
1003351.1139,1,0,1,0,0,1,1,0
1048040.79157,1,0,1,1,0,1,1,0
1157614.3521,1,0,1,0,1,1,1,0
1222560.21775,1,0,1,1,1,1,1,0
939913.315266,0,1,1,0,0,0,0,0
1086165.85194,0,1,1,0,1,0,0,0
950097.893335,1,1,1,0,0,0,0,0
1100151.33943,1,1,1,0,1,0,0,0
965289.534462,0,1,1,0,0,0,1,0
975474.112532,1,1,1,0,0,0,1,0
1111507.08117,0,1,1,0,1,0,1,0
1125492.56866,1,1,1,0,1,0,1,0
996837.482545,0,1,1,0,0,1,0,0
1150930.7695,0,1,1,0,1,1,0,0
1022133.72469,0,1,1,0,0,1,1,0
1176227.01165,0,1,1,0,1,1,1,0
1007022.06061,1,1,1,0,0,1,0,0
1032318.30276,1,1,1,0,0,1,1,0
1164916.25699,1,1,1,0,1,1,0,0
1190212.49914,1,1,1,0,1,1,1,0
984897.908316,0,1,1,1,0,0,0,0
1151406.63297,0,1,1,1,1,0,0,0
995082.486385,1,1,1,1,0,0,0,0
1165392.12046,1,1,1,1,1,0,0,0
1041822.07559,0,1,1,1,0,1,0,0
1052006.65366,1,1,1,1,0,1,0,0
1216173.54996,0,1,1,1,1,1,0,0
1230159.03745,1,1,1,1,1,1,0,0
1010274.12751,0,1,1,1,0,0,1,0
1176749.86163,0,1,1,1,1,0,1,0
1067118.31774,0,1,1,1,0,1,1,0
1241467.79268,0,1,1,1,1,1,1,0
1020458.70558,1,1,1,1,0,0,1,0
1077302.89581,1,1,1,1,0,1,1,0
1190735.34912,1,1,1,1,1,0,1,0
1255453.28017,1,1,1,1,1,1,1,0
956540.044342,0,0,0,0,0,0,0,1
1101225.03078,0,0,0,0,1,0,0,1
967057.526893,1,0,0,0,0,0,0,1
1115859.33211,1,0,0,0,1,0,0,1
983911.691,0,0,0,0,0,0,1,1
994431.172977,1,0,0,0,0,0,1,1
1128563.68691,0,0,0,0,1,0,1,1
1143199.98766,1,0,0,0,1,0,1,1
1048053.28713,0,0,0,1,0,0,0,1
1213274.38123,0,0,0,1,1,0,0,1
1075426.93321,0,0,0,1,0,0,1,1
1240613.03735,0,0,0,1,1,0,1,1
1058572.7691,1,0,0,1,0,0,0,1
1085944.41576,1,0,0,1,0,0,1,1
1227908.68256,1,0,0,1,1,0,0,1
1255249.33811,1,0,0,1,1,0,1,1
988148.475357,0,1,0,0,0,0,0,1
1136464.41998,0,1,0,0,1,0,0,1
998667.957334,1,1,0,0,0,0,0,1
1151100.72074,1,1,0,0,1,0,0,1
1080989.33721,0,1,0,1,0,0,0,1
1091506.81976,1,1,0,1,0,0,0,1
1249839.39008,0,1,0,1,1,0,0,1
1264475.69083,1,1,0,1,1,0,0,1
1015522.12144,0,1,0,0,0,0,1,1
1163805.07553,0,1,0,0,1,0,1,1
1108360.98387,0,1,0,1,0,0,1,1
1277180.04563,0,1,0,1,1,0,1,1
1026039.60399,1,1,0,0,0,0,1,1
1118880.46585,1,1,0,1,0,0,1,1
1178439.37686,1,1,0,0,1,0,1,1
1291814.34696,1,1,0,1,1,0,1,1
967231.476982,0,0,1,0,0,0,0,1
1111916.46342,0,0,1,0,1,0,0,1
977750.958959,1,0,1,0,0,0,0,1
1126552.76418,1,0,1,0,1,0,0,1
994605.123066,0,0,1,0,0,0,1,1
1005122.60562,1,0,1,0,0,0,1,1
1139257.11897,0,0,1,0,1,0,1,1
1153891.4203,1,0,1,0,1,0,1,1
998841.907424,0,1,1,0,0,0,0,1
1147157.85205,0,1,1,0,1,0,0,1
1026213.55408,0,1,1,0,0,0,1,1
1174496.50817,0,1,1,0,1,0,1,1
1009359.38997,1,1,1,0,0,0,0,1
1036733.03606,1,1,1,0,0,0,1,1
