$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
7346.28612324,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7585.4556279,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7576.51471183,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7594.8377367,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7353.43300303,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7340.02162894,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
7348.962545,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7353.43300303,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7572.48544655,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7608.2491108,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
7559.07407246,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7563.54453049,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7840.71292841,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7346.72731598,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
7575.1911336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588.13204966,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
7594.8377367,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
7590.36727867,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
7324.37502583,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
7556.83884344,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
7594.8377367,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7576.95590458,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
7592.60250769,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
7918.94594396,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
7594.8377367,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
7572.48544655,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7588.13204966,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
7572.48544655,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
7308.72842272,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
7543.42746935,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
7568.01498852,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7559.07407246,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
7576.95590458,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
7925.651631,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7583.66159163,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
7599.30819474,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
7595.27892945,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7595.27892945,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
7418.69583722,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
7557.28003619,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
7577.39709733,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7586.33801339,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
7604.21984551,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
7952.91557193,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
7599.74938748,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
7344.93327971,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
7342.6980507,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
26543.315294,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
