$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
40056.3538591,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40879.6518,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
40206.6341087,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
42976.1094477,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
40186.0263975,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
41280.2456013,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
43574.7383277,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
41409.9181397,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
41430.525851,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
40336.3066472,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
41560.1983894,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
43105.7819862,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
43126.3896974,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
43256.0622358,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
44200.00119,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
44350.2814396,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
44329.6737284,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
44479.9539781,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
43704.4108661,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
44798.6300699,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
44928.3026084,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
43720.4949334,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
44944.3866757,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
43850.1674719,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
45074.0592141,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
46494.4939164,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
46624.1664548,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
46640.2505221,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
46769.9230605,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
47718.3856586,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
47864.1422643,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
47848.058197,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
47993.8148028,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
41029.9320497,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
41009.3243384,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
41159.6045881,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
42103.5435422,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
42233.2160807,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
42253.8237919,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
42383.4963304,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
44256.2954255,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
44406.5756752,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
45480.1871678,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
45630.4674174,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
44385.967964,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
45609.8597062,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
44536.2482136,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
45760.1399559,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
44584.0082969,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
44729.7649026,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
44713.6808353,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
44859.437441,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
45807.9000391,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
45937.5725775,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
45953.6566448,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
46083.3291833,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
47960.6519224,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
48106.4085281,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
49184.5436646,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
49330.3002704,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
48090.3244608,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
49314.216203,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
48236.0810665,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
49459.9728088,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
44256.7927984,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
44386.4653369,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
44407.0730481,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
44536.7455865,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
45480.6845407,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
45630.9647903,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
45610.3570791,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
45760.6373288,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
47961.1492953,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
48090.8218337,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
49185.0410375,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
49314.7135759,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
48106.905901,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
49330.7976432,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
48236.5784394,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
49460.4701817,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
44584.5056698,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
44730.2622755,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
44714.1782082,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
44859.9348139,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
45808.397412,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
45938.0699504,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
45954.1540177,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
46083.8265562,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
47961.1492953,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
48106.905901,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
49185.0410375,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
49330.7976432,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
48090.8218337,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
49314.7135759,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
48236.5784394,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
49460.4701817,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
47961.6466682,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
48091.3192066,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
48107.4032739,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
48237.0758123,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
49185.5384104,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
49331.2950161,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
49315.2109488,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
49460.9675546,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
