$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
156110.447585,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
157268.751209,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
212045.303216,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
253916.110977,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
254521.418032,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287454.605576,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
793812.639331,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
881679.31034,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
618228.755845,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
155699.436622,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
159338.751878,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
166677.165803,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
175517.637976,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
176900.129397,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
186032.045707,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
192413.925027,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
196860.316357,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
198765.912641,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57146.4805696,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60053.4490185,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65531.1042192,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69566.4845853,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79281.2891704,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95990.7530568,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109412.129237,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140469.612203,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148233.982945,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37754.2360324,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37821.4923718,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33995.3539506,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35908.4231612,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37253.5499499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37679.5067663,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39652.3593898,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39966.2223071,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38486.5828396,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
503145.686145,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
507920.886245,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
503780.884906,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1694599.21217,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1692865.4932,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1692805.70978,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1700174.01541,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4308830.70724,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4303734.1713,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30751.5983898,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31229.8656925,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31610.9849493,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32642.2488206,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32552.5737014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34166.7258478,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33157.8807563,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35085.8958201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34204.0904808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164771.822227,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
166161.786575,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
221162.52638,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
261747.990766,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
259408.964739,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
295279.012438,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
799993.00234,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
885886.820725,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
622959.371093,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159847.163595,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
166520.487052,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
174538.937298,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
182116.484874,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
186846.847415,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
194708.366202,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
196651.327119,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
202584.830842,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
205260.138567,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66211.3932475,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66704.6064033,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73206.0525487,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77443.2019332,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85588.6919314,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104323.318927,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117087.077567,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148338.856625,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153226.150624,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49120.8101043,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44622.1082887,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46161.5311691,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45182.577784,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45743.0472793,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46176.4770223,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48239.004765,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47544.0225909,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48291.3152513,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
508967.348677,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
511665.075181,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
509094.388429,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1710001.16661,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1705405.31674,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1699270.044,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1705741.59844,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4336137.03376,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4342481.54844,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37186.0409031,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39756.7276549,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42581.4939112,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40967.3417647,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39980.915453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42275.1039204,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45794.8523509,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42170.482948,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44576.7653144,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159084.925081,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
157538.029274,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
212277.216648,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
253602.500767,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
254304.955868,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
286894.388788,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
793357.043516,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
881006.999653,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
619237.853644,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
155497.920311,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
159062.506301,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
166722.25607,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
173911.211463,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
179433.704224,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
186645.078396,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
192929.80967,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
196785.839798,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
199311.68899,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
57998.6469098,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61070.019744,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68430.8524488,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
69193.0909624,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
81680.3513176,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95475.3738284,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109068.627321,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140290.514672,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
148039.93956,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37918.893125,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
38143.0809231,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35400.5168595,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
35549.9753916,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
36349.5785382,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
37552.7197214,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
39383.5867394,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
39547.9911247,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
38867.9548037,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
502570.523504,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
501987.635229,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
504961.860017,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1697297.19138,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1691169.39156,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1697566.21674,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1703746.32704,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4310646.88111,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4300072.68997,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
30834.0532898,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32067.0861795,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31260.0101062,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31080.6598677,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32545.3534821,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30303.4755009,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35220.6612063,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32380.9490968,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
