$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
913.323813242,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
928.821940109,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
960.967756778,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
896.389357084,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
951.531427486,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
913.049406401,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
960.742787996,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
910.787359075,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
965.242163619,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
965.904710447,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
922.485735693,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
914.374500058,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
940.058019649,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
909.462265419,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
908.77499956,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
947.694598692,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
915.961641041,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
983.239666107,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
990.426307588,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
919.336172757,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
937.546284512,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
944.545035757,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
915.961641041,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
987.951650996,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
949.719317722,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
