$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
4929.33574304,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5089.78560971,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5083.78748386,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5096.4088527,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4934.45945456,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4925.46226578,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4931.46039163,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4934.45945456,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5081.41353806,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5105.40604149,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5072.41634928,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5075.4154122,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5261.35731378,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4929.96086017,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5081.91213245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091.91025831,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
5096.4088527,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5093.40978978,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
4914.96554553,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5070.91681781,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5096.4088527,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5084.41260099,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
5094.90932124,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
5313.84091503,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5096.4088527,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
5081.41353806,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5091.91025831,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
5081.41353806,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
4904.46882528,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
5061.91962903,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5078.41447513,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5072.41634928,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
5084.41260099,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5318.33950942,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
5088.91119538,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5099.40791563,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
5097.03396984,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
5097.03396984,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
4978.57098416,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
5071.54193495,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5085.03771812,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5091.03584398,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
5103.0320957,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5336.95900412,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
5100.03303277,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4929.08644584,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
4927.58691437,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
17808.5621926,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
5080.53912373,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5113.52881595,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5073.04146641,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
5079.03959227,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5267.98055677,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
4930.5859773,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4932.08550877,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
4936.58410316,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
5086.53724959,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
5103.0320957,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5076.04052934,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
5079.03959227,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5269.48008823,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4923.08831998,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
4933.58504023,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
5089.53631252,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
5110.52975302,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5068.54287202,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5077.5400608,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
5269.48008823,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
4930.5859773,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4932.08550877,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
4924.58785145,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4921.58878852,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5010.06114491,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5163.01335427,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
4932.08550877,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
5082.0386552,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5073.04146641,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5083.53818666,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5311.46696923,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5085.03771812,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5097.03396984,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5077.5400608,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5336.95900412,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
5110.52975302,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5109.03022155,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
5303.96931191,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
5071.54193495,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
5306.96837484,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5079.03959227,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5263.48196237,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
5069.54380909,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
5083.28888946,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
5302.59630319,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0
17800.5659408,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
5060.17080037,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
17780.4469147,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
17781.6971489,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1
17795.6915265,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
4973.82309257,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
17788.5696891,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
17783.8217975,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
5097.65908697,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
5315.09114929,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5304.72095178,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0
5097.40978978,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0
17793.6934007,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
5192.75468636,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
5345.20830132,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
5319.58974369,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4965.45102092,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1
5313.34232063,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
4924.08925705,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
5157.39104835,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1
17805.0645352,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
17795.1929321,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1
4906.96929381,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
5324.71345521,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
5078.79029507,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
17802.6905894,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1
5322.09021222,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0
5084.78842093,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
5065.29451189,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
5213.49882966,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
17787.3194549,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
17784.6962119,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
5336.08458979,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
5091.66096112,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
5091.66096112,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
17811.3119583,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1
5314.8418521,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0
5071.54193495,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
17793.9426979,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1
17793.6934007,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1
4954.32918354,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
4919.59066266,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
5105.78186143,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0
4946.83152621,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1
