$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
35266.999141,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35991.9737752,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
35399.4297439,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
37837.7550704,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
35381.2861253,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
36344.6680193,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
38364.8050638,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36458.9550036,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
36477.0986222,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
35513.7167282,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
36591.3856065,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
37952.0420547,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
37970.1856733,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
38084.4726576,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
38915.4239487,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
39047.8545516,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
39029.710933,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
39162.1415359,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
38479.0920481,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
39442.4739421,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
39556.7609264,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
38493.2529212,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
39570.9217995,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
38607.5399055,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
39685.2087838,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
40935.5609932,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
41049.8479775,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
41064.0088506,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
41178.2958349,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
42013.2298715,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
42141.6777288,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
42127.5168558,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
42255.9647132,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
36124.4043781,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
36106.2607595,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
36238.6913624,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
37069.6426534,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
37183.9296378,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
37202.0732563,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
37316.3602407,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
38964.9870043,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
39097.4176072,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
40042.6558826,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
40175.0864855,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
39079.2739886,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
40156.9428669,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
39211.7045915,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
40289.3734698,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
39253.5147925,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
39381.9626498,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
39367.8017768,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
39496.2496342,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
