$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
65200.2914647,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66539.7831805,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
65444.2817089,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
69952.2825368,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
65410.7376011,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
67191.8479101,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
70926.6979607,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
67402.2940465,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
67435.8381543,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
65654.7278454,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
67646.2842908,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
70162.7286732,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
70196.272781,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
70406.7189175,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
71943.8389822,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
72187.8292264,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
72154.2851186,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
72398.2753629,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
71137.1440972,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
72918.2544061,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
73128.7005426,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
71163.3248642,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
73154.8813096,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
71373.7710007,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
73365.3274461,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
75678.6890328,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
75889.1351693,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
75915.3159363,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
76125.7620728,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
77670.2454782,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
77906.8723817,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
77880.6916147,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
78117.3185182,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
66783.7734248,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
66750.229317,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
66994.2195612,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
68531.3396259,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
68741.7857624,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
68775.3298702,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
68985.7760066,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
72035.4716669,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
72279.4619111,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
74027.0281123,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
74271.0183565,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
72245.9178033,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
74237.4742487,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
72489.9080476,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
74481.464493,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
72568.9047957,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
72805.5316992,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
72779.3509321,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
73015.9778357,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
74560.4612411,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
74770.9073775,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
74797.0881446,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
75007.5342811,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
78064.593282,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
78301.2201855,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
80056.1497274,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
80292.7766309,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
78275.0394185,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
80266.5958639,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
78511.666322,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
80503.2227674,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
72035.6535179,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
72246.0996544,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
72279.6437622,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
72490.0898986,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
74027.2099633,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
74271.2002076,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
74237.6560998,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
74481.646344,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
78064.7751331,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
