$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
34837.9018333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35554.067292,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
34968.7332155,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
37377.3894973,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
34950.8103647,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
35902.4700246,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
37898.0264541,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36015.378556,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
36033.3014067,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
35081.6417469,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
36146.2099381,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
37490.2980288,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
37508.2208795,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
37621.1294109,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
38441.9576886,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
38572.7890707,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
38554.86622,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
38685.6976022,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
38010.9349855,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
38962.5946453,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
39075.5031768,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
38024.9235519,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
39089.4917432,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
38137.8320834,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
39202.4002746,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
40437.5141181,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
40550.4226495,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
40564.411216,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
40677.3197474,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
41502.0823094,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
41628.9794072,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
41614.9908408,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
41741.8879386,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
35684.8986741,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
35666.9758234,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
35797.8072055,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
36618.6354832,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
36731.5440146,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
36749.4668654,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
36862.3753968,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
38490.9176711,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
38621.7490532,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
39555.4858623,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
39686.3172445,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
38603.8262025,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
39668.3943938,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
