$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
21682.7258308,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
22126.8584324,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
17039.9186715,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
18119.0529012,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
19618.9705398,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
20358.7073475,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
16454.1844112,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16974.9551404,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
17089.9123316,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
17791.3300756,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
12469.0017802,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
13247.0576517,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
47219.6447506,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
45512.4356297,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
69498.7169584,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
65497.838164,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
23619.1230419,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
23214.7620888,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
19638.6882704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
19956.9153768,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
43709.2607558,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
42757.4846062,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
35497.3065149,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
33379.5359966,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
40966.710621,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41454.6364384,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31665.400139,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33702.5109626,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33636.821139,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
33424.0555048,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
29612.5931519,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27691.8921043,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
95117.0218653,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
94028.3919166,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
130577.852006,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
125766.798721,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
51081.4908688,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50430.7930773,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45250.7927329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45470.485104,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21753.8898064,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
22236.3414718,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
17264.3589021,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
18288.7516121,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
19766.7726428,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
20522.9319065,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
16393.9687396,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
16838.1013412,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
17155.6021552,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
17753.0110119,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
12490.8983881,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
13192.3161321,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
46896.6697846,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
46141.9631058,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
69241.4318161,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
64928.5263595,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
23356.3637475,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
23225.7103927,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
19567.5242949,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20126.6140878,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
21710.0965906,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
22000.9529372,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
17220.5656864,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
18250.4325484,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
19635.3929957,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
20418.9230192,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
16421.3394994,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
16892.8428609,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
17068.0157238,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
17774.9076197,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
12644.1746431,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
13192.3161321,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
47181.3256869,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
46005.1093066,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
68414.8348692,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
65656.588571,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
23613.6488899,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
23258.5553045,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
19572.9984468,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
20526.2271813,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
21699.1482867,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
22044.746153,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
17236.9881423,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
18299.699916,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
19701.0828193,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
