$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
27950.3174721,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28157.6780347,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37963.8259298,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45459.5758148,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
45567.9384313,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
51463.6674592,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
142112.340751,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
157842.311685,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
110679.155083,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27876.7379176,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28528.2514272,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29841.9809269,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31424.610253,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31672.105118,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33306.9090372,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34449.3988465,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35245.3958448,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35586.5374156,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10233.6985669,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10754.1066884,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11734.721478,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12457.1389218,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14196.2920274,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17187.6353689,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19590.3422747,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25150.2809722,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26540.2656465,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6762.08140616,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6774.12169689,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6089.16293532,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6431.6423161,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6672.44813072,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6748.70330535,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7101.88516678,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7158.07319019,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6893.18679411,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
90076.8798326,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
90931.7404745,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
90190.5936896,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
303371.967938,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
303061.595999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
303050.893518,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
304369.974258,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
771374.055212,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
770461.668736,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5506.8209221,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5592.44076729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5660.66908143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5845.28687264,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5829.23315166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6118.2001292,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5937.59576824,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6282.75076919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6124.88917961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29501.7055752,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29750.5382503,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
39596.8204479,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
46862.4669988,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
46443.7324434,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52865.2208332,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
143219.575907,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
158596.36498,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
111526.855083,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28620.0887317,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29814.7531342,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31250.2233513,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32606.7627736,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33453.596555,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34860.9727605,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35208.8033816,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36271.024586,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36749.9605951,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11857.3284143,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11945.6238797,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13109.5186503,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13868.0569664,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15326.2699549,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18680.1598284,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20965.1394471,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26559.8612067,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27434.7889998,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8797.75675864,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7992.39508977,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
