$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
3443.88824032,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3555.95734973,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3551.76785032,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3560.88500544,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3447.76852117,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3441.48427204,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3445.67377146,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3447.76852117,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3550.41125689,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3567.16925456,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3544.12700777,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3546.22175748,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3676.09623942,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3444.6263966,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3549.55338146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557.74288087,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
3560.88500544,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3558.79025573,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
3434.15264806,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3543.07963291,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3560.88500544,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3552.5060066,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3559.83763058,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3712.75435932,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3560.88500544,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3550.41125689,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3557.74288087,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3550.41125689,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3426.82102408,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
3536.79538379,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3548.31650718,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3544.12700777,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
3552.5060066,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3715.89648388,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
3555.64813117,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3562.97975515,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
3561.62316172,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
3561.62316172,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
3478.88054823,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
3543.8177892,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
3553.24416289,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3557.43366231,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
3565.81266114,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
3729.20313842,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
3563.71791143,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3444.31717803,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
