$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
2219.8097325,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2292.01082568,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2289.31171939,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2295.54123783,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2222.66536807,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2218.61670864,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2221.31581493,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2222.66536807,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2288.79347211,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2299.58989726,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2284.74481268,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2286.09436582,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2369.76666072,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2220.64103836,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2286.81780182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293.51690811,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2295.54123783,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2294.19168468,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
2213.89327264,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2284.07003611,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2295.54123783,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2290.14302525,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2294.86646125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2393.38384074,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
