$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
385268.018742,0,0,0,0,0,0,0,0
446240.284623,0,0,0,0,1,0,0,0
389622.567526,1,0,0,0,0,0,0,0
452219.747998,1,0,0,0,1,0,0,0
396117.097279,0,0,0,0,0,0,1,0
400471.646063,1,0,0,0,0,0,1,0
457074.404714,0,0,0,0,1,0,1,0
463053.868089,1,0,0,0,1,0,1,0
404373.731939,0,0,0,1,0,0,0,0
474005.655746,0,0,0,1,1,0,0,0
415222.810476,0,0,0,1,0,0,1,0
484840.630606,0,0,0,1,1,0,1,0
408728.280723,1,0,0,1,0,0,0,0
419577.35926,1,0,0,1,0,0,1,0
479985.119121,1,0,0,1,1,0,0,0
490820.093981,1,0,0,1,1,0,1,0
397647.132585,0,1,0,0,0,0,0,0
460171.657749,0,1,0,0,1,0,0,0
402001.68137,1,1,0,0,0,0,0,0
466151.121124,1,1,0,0,1,0,0,0
416878.924111,0,1,0,1,0,0,0,0
421233.472895,1,1,0,1,0,0,0,0
488063.107201,0,1,0,1,1,0,0,0
494042.570576,1,1,0,1,1,0,0,0
408496.211122,0,1,0,0,0,0,1,0
471005.77784,0,1,0,0,1,0,1,0
427728.002648,0,1,0,1,0,0,1,0
498898.08206,0,1,0,1,1,0,1,0
412850.759907,1,1,0,0,0,0,1,0
432082.551432,1,1,0,1,0,0,1,0
476985.241215,1,1,0,0,1,0,1,0
504877.545435,1,1,0,1,1,0,1,0
409598.930725,0,0,0,0,0,1,0,0
473923.170603,0,0,0,0,1,1,0,0
413953.47951,1,0,0,0,0,1,0,0
479902.633978,1,0,0,0,1,1,0,0
420413.818529,0,0,0,0,0,1,1,0
424768.367314,1,0,0,0,0,1,1,0
484738.058407,0,0,0,0,1,1,1,0
490717.521782,1,0,0,0,1,1,1,0
421983.173179,0,1,0,0,0,1,0,0
487859.672339,0,1,0,0,1,1,0,0
432798.060983,0,1,0,0,0,1,1,0
498674.560143,0,1,0,0,1,1,1,0
426337.721963,1,1,0,0,0,1,0,0
437152.609767,1,1,0,0,0,1,1,0
493839.135714,1,1,0,0,1,1,0,0
504654.023518,1,1,0,0,1,1,1,0
428704.643922,0,0,0,1,0,1,0,0
501689.396494,0,0,0,1,1,1,0,0
433059.192707,1,0,0,1,0,1,0,0
507668.859869,1,0,0,1,1,1,0,0
441214.964704,0,1,0,1,0,1,0,0
445569.513488,1,1,0,1,0,1,0,0
515751.976559,0,1,0,1,1,1,0,0
521731.439934,1,1,0,1,1,1,0,0
439519.531726,0,0,0,1,0,1,1,0
512503.42953,0,0,0,1,1,1,1,0
452029.852508,0,1,0,1,0,1,1,0
526566.009595,0,1,0,1,1,1,1,0
443874.080511,1,0,0,1,0,1,1,0
456384.401292,1,1,0,1,0,1,1,0
518482.892905,1,0,0,1,1,1,1,0
532545.47297,1,1,0,1,1,1,1,0
389441.356641,0,0,1,0,0,0,0,0
450413.622522,0,0,1,0,1,0,0,0
393795.905425,1,0,1,0,0,0,0,0
456393.085897,1,0,1,0,1,0,0,0
400290.435178,0,0,1,0,0,0,1,0
404644.983962,1,0,1,0,0,0,1,0
461247.742613,0,0,1,0,1,0,1,0
467227.205988,1,0,1,0,1,0,1,0
408547.069838,0,0,1,1,0,0,0,0
478178.993645,0,0,1,1,1,0,0,0
419396.148375,0,0,1,1,0,0,1,0
489013.968505,0,0,1,1,1,0,1,0
412901.618622,1,0,1,1,0,0,0,0
423750.697159,1,0,1,1,0,0,1,0
484158.45702,1,0,1,1,1,0,0,0
494993.43188,1,0,1,1,1,0,1,0
413772.268624,0,0,1,0,0,1,0,0
478096.508501,0,0,1,0,1,1,0,0
418126.817409,1,0,1,0,0,1,0,0
484075.971876,1,0,1,0,1,1,0,0
432877.981821,0,0,1,1,0,1,0,0
437232.530606,1,0,1,1,0,1,0,0
505862.734393,0,0,1,1,1,1,0,0
511842.197768,1,0,1,1,1,1,0,0
424587.156428,0,0,1,0,0,1,1,0
488911.396305,0,0,1,0,1,1,1,0
443692.869625,0,0,1,1,0,1,1,0
516676.767429,0,0,1,1,1,1,1,0
428941.705213,1,0,1,0,0,1,1,0
448047.41841,1,0,1,1,0,1,1,0
494890.85968,1,0,1,0,1,1,1,0
522656.230804,1,0,1,1,1,1,1,0
401820.470484,0,1,1,0,0,0,0,0
464344.995648,0,1,1,0,1,0,0,0
406175.019269,1,1,1,0,0,0,0,0
470324.459023,1,1,1,0,1,0,0,0
412669.549021,0,1,1,0,0,0,1,0
417024.097806,1,1,1,0,0,0,1,0
475179.115739,0,1,1,0,1,0,1,0
481158.579114,1,1,1,0,1,0,1,0
426156.511078,0,1,1,0,0,1,0,0
492033.010238,0,1,1,0,1,1,0,0
436971.398882,0,1,1,0,0,1,1,0
502847.898042,0,1,1,0,1,1,1,0
430511.059862,1,1,1,0,0,1,0,0
441325.947666,1,1,1,0,0,1,1,0
498012.473613,1,1,1,0,1,1,0,0
508827.361417,1,1,1,0,1,1,1,0
421052.26201,0,1,1,1,0,0,0,0
492236.4451,0,1,1,1,1,0,0,0
425406.810794,1,1,1,1,0,0,0,0
498215.908475,1,1,1,1,1,0,0,0
445388.302603,0,1,1,1,0,1,0,0
449742.851387,1,1,1,1,0,1,0,0
519925.314458,0,1,1,1,1,1,0,0
525904.777833,1,1,1,1,1,1,0,0
431901.340547,0,1,1,1,0,0,1,0
503071.419959,0,1,1,1,1,0,1,0
456203.190407,0,1,1,1,0,1,1,0
530739.347494,0,1,1,1,1,1,1,0
436255.889331,1,1,1,1,0,0,1,0
460557.739191,1,1,1,1,0,1,1,0
509050.883334,1,1,1,1,1,0,1,0
536718.810869,1,1,1,1,1,1,1,0
408927.937588,0,0,0,0,0,0,0,1
470782.324383,0,0,0,0,1,0,0,1
413424.805299,1,0,0,0,0,0,0,1
477039.16008,1,0,0,0,1,0,0,1
420630.074916,0,0,0,0,0,0,1,1
425127.797395,1,0,0,0,0,0,1,1
482470.358034,0,0,0,0,1,0,1,1
488728.048499,1,0,0,0,1,0,1,1
448051.042864,0,0,0,1,0,0,0,1
518684.755151,0,0,0,1,1,0,0,1
459754.034961,0,0,0,1,0,0,1,1
530372.788802,0,0,0,1,1,0,1,1
452548.765343,1,0,0,1,0,0,0,1
464250.902671,1,0,0,1,0,0,1,1
524941.590849,1,0,0,1,1,0,0,1
536630.479267,1,0,0,1,1,0,1,1
422441.329002,0,1,0,0,0,0,0,1
485847.97508,0,1,0,0,1,0,0,1
426939.051482,1,1,0,0,0,0,0,1
492105.665546,1,1,0,0,1,0,0,1
462132.000448,0,1,0,1,0,0,0,1
466628.868159,1,1,0,1,0,0,0,1
534317.117249,0,1,0,1,1,0,0,1
540574.807715,1,1,0,1,1,0,0,1
434144.321099,0,1,0,0,0,0,1,1
497536.863499,0,1,0,0,1,0,1,1
473834.137776,0,1,0,1,0,0,1,1
546006.005668,0,1,0,1,1,0,1,1
438641.188809,1,1,0,0,0,0,1,1
478331.860255,1,1,0,1,0,0,1,1
