$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
39780.3727795,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40598.0049526,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
39929.6244638,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
42680.0176626,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
39909.158743,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
40995.8385967,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
43274.5218912,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
41124.6245602,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
41145.090281,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
40058.4104273,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
41273.8762445,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
42808.8036261,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
42829.2693468,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
42958.0553103,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
43895.4834798,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
44044.735164,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
44024.2694433,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
44173.5211275,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
43403.3078547,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
44489.9877084,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
44618.7736719,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
43419.2811002,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
44634.7469174,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
43548.0670637,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
44763.5328809,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
46174.1667743,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
46302.9527378,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
46318.9259832,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
46447.7119467,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
47389.6325915,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
47534.3918004,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
47518.418555,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
47663.1777639,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
40747.2566368,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
40726.7909161,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
40876.0426003,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
41813.4707698,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
41942.2567333,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
41962.722454,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
42091.5084175,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
43951.3898388,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
44100.6415231,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
45166.855656,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
45316.1073403,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
44080.1758023,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
45295.6416195,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
44229.4274866,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
45444.8933038,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
44276.8447146,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
44421.6039236,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
44405.6306781,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
44550.3898871,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
45492.3105318,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
45621.0964953,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
45637.0697408,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
45765.8557043,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
47630.2296009,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
47774.9888099,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
48845.6954181,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
48990.4546271,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
47759.0155644,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
48974.4813816,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
47903.7747734,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
49119.2405906,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
43951.8906749,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
44080.6766384,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
44101.1423591,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
44229.9283226,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
45167.3564921,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
45316.6081763,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
45296.1424556,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
45445.3941398,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
47630.730437,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
47759.5164005,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
48846.1962542,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
48974.9822177,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
47775.4896459,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
48990.9554631,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
47904.2756094,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
49119.7414266,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
44277.3455507,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
44422.1047597,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
44406.1315142,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
44550.8907232,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
45492.8113679,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
45621.5973314,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
45637.5705769,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
45766.3565404,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
47630.730437,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
47775.4896459,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
48846.1962542,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
48990.9554631,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
47759.5164005,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
48974.9822177,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
47904.2756094,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
49119.7414266,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
47631.2312731,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
47760.0172366,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
47775.990482,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
