$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
936594.803727,0,0,0,0,0,0,0,0
1084818.25673,0,0,0,0,1,0,0,0
947179.374049,1,0,0,0,0,0,0,0
1099353.02922,1,0,0,0,1,0,0,0
962967.714952,0,0,0,0,0,0,1,0
973552.285274,1,0,0,0,0,0,1,0
1111154.80365,0,0,0,0,1,0,1,0
1125689.57614,1,0,0,0,1,0,1,0
983039.770619,0,0,0,1,0,0,0,0
1152315.03748,0,0,0,1,1,0,0,0
1009412.68184,0,0,0,1,0,0,1,0
1178653.66236,0,0,0,1,1,0,1,0
993624.340941,1,0,0,1,0,0,0,0
1019997.25217,1,0,0,1,0,0,1,0
1166849.80997,1,0,0,1,1,0,0,0
1193188.43485,1,0,0,1,1,0,1,0
966687.263546,0,1,0,0,0,0,0,0
1118684.2921,0,1,0,0,1,0,0,0
977271.833868,1,1,0,0,0,0,0,0
1133219.06459,1,1,0,0,1,0,0,0
1013438.72955,0,1,0,1,0,0,0,0
1024023.29988,1,1,0,1,0,0,0,0
1186487.57197,0,1,0,1,1,0,0,0
1201022.34446,1,1,0,1,1,0,0,0
993060.174771,0,1,0,0,0,0,1,0
1145020.83903,0,1,0,0,1,0,1,0
1039811.64078,0,1,0,1,0,0,1,0
1212826.19685,0,1,0,1,1,0,1,0
1003644.74509,1,1,0,0,0,0,1,0
1050396.2111,1,1,0,1,0,0,1,0
1159555.61151,1,1,0,0,1,0,1,0
1227360.96934,1,1,0,1,1,0,1,0
995742.340761,0,0,0,0,0,1,0,0
1152114.51433,0,0,0,0,1,1,0,0
1006326.91108,1,0,0,0,0,1,0,0
1166649.28681,1,0,0,0,1,1,0,0
1022032.13358,0,0,0,0,0,1,1,0
1032616.7039,1,0,0,0,0,1,1,0
1178404.30715,0,0,0,0,1,1,1,0
1192939.07964,1,0,0,0,1,1,1,0
1025847.26834,0,1,0,0,0,1,0,0
1185993.01746,0,1,0,0,1,1,0,0
1052137.06116,0,1,0,0,0,1,1,0
1212282.81028,0,1,0,0,1,1,1,0
1036431.83866,1,1,0,0,0,1,0,0
1062721.63148,1,1,0,0,0,1,1,0
1200527.78995,1,1,0,0,1,1,0,0
1226817.58277,1,1,0,0,1,1,1,0
1042187.30765,0,0,0,1,0,1,0,0
1219613.37304,0,0,0,1,1,1,0,0
1052771.87798,1,0,0,1,0,1,0,0
1234148.14552,1,0,0,1,1,1,0,0
1072598.73435,0,1,0,1,0,1,0,0
1083183.30467,1,1,0,1,0,1,0,0
1253798.37529,0,1,0,1,1,1,0,0
1268333.14778,1,1,0,1,1,1,0,0
1068477.10047,0,0,0,1,0,1,1,0
1245901.0879,0,0,0,1,1,1,1,0
1098888.52717,0,1,0,1,0,1,1,0
1280086.09015,0,1,0,1,1,1,1,0
1079061.6708,1,0,0,1,0,1,1,0
1109473.09749,1,1,0,1,0,1,1,0
1260435.86039,1,0,0,1,1,1,1,0
1294620.86264,1,1,0,1,1,1,1,0
946738.846506,0,0,1,0,0,0,0,0
1094962.29951,0,0,1,0,1,0,0,0
957323.416828,1,0,1,0,0,0,0,0
1109497.07199,1,0,1,0,1,0,0,0
973111.757731,0,0,1,0,0,0,1,0
983696.328053,1,0,1,0,0,0,1,0
1121298.84643,0,0,1,0,1,0,1,0
1135833.61892,1,0,1,0,1,0,1,0
993183.813398,0,0,1,1,0,0,0,0
1162459.08026,0,0,1,1,1,0,0,0
1019556.72462,0,0,1,1,0,0,1,0
1188797.70514,0,0,1,1,1,0,1,0
1003768.38372,1,0,1,1,0,0,0,0
1030141.29495,1,0,1,1,0,0,1,0
1176993.85274,1,0,1,1,1,0,0,0
1203332.47763,1,0,1,1,1,0,1,0
1005886.38354,0,0,1,0,0,1,0,0
1162258.55711,0,0,1,0,1,1,0,0
1016470.95386,1,0,1,0,0,1,0,0
1176793.32959,1,0,1,0,1,1,0,0
1052331.35043,0,0,1,1,0,1,0,0
1062915.92075,1,0,1,1,0,1,0,0
1229757.41582,0,0,1,1,1,1,0,0
1244292.1883,1,0,1,1,1,1,0,0
1032176.17636,0,0,1,0,0,1,1,0
1188548.34993,0,0,1,0,1,1,1,0
1078621.14325,0,0,1,1,0,1,1,0
1256045.13068,0,0,1,1,1,1,1,0
1042760.74668,1,0,1,0,0,1,1,0
1089205.71358,1,0,1,1,0,1,1,0
1203083.12241,1,0,1,0,1,1,1,0
1270579.90316,1,0,1,1,1,1,1,0
976831.306325,0,1,1,0,0,0,0,0
1128828.33488,0,1,1,0,1,0,0,0
987415.876647,1,1,1,0,0,0,0,0
1143363.10737,1,1,1,0,1,0,0,0
1003204.21755,0,1,1,0,0,0,1,0
1013788.78787,1,1,1,0,0,0,1,0
1155164.88181,0,1,1,0,1,0,1,0
1169699.65429,1,1,1,0,1,0,1,0
1035991.31112,0,1,1,0,0,1,0,0
1196137.06024,0,1,1,0,1,1,0,0
1062281.10394,0,1,1,0,0,1,1,0
1222426.85306,0,1,1,0,1,1,1,0
1046575.88144,1,1,1,0,0,1,0,0
1072865.67426,1,1,1,0,0,1,1,0
1210671.83273,1,1,1,0,1,1,0,0
1236961.62555,1,1,1,0,1,1,1,0
1023582.77233,0,1,1,1,0,0,0,0
1196631.61475,0,1,1,1,1,0,0,0
1034167.34266,1,1,1,1,0,0,0,0
1211166.38724,1,1,1,1,1,0,0,0
1082742.77713,0,1,1,1,0,1,0,0
1093327.34745,1,1,1,1,0,1,0,0
