$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
4399.5275006,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4542.72160837,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4537.36855761,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4548.74009345,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4404.20772299,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4396.17814685,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4401.53119761,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4404.20772299,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4535.35746656,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4556.76966959,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4527.32789042,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4530.0044158,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4695.9489893,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4400.19293492,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4535.37225463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544.72530539,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
4548.74009345,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
4546.06356808,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
4386.81030803,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
4525.98962773,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
4548.74009345,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4538.03399194,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
4547.40183077,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
4742.78818343,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
4548.74009345,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
4535.35746656,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4544.72530539,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4535.35746656,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
4377.4424692,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
4517.9600516,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4532.68094118,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4527.32789042,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
4538.03399194,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4746.8029715,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
4542.04878001,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4551.41661883,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
4549.40552778,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
4549.40552778,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
4443.68277531,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
4526.65506206,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4538.69942627,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4544.05247702,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
4554.75857854,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4763.5275581,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
4552.08205316,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4399.52010656,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
4398.18184387,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
15893.8583465,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
4534.6846382,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4564.12641737,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4527.99332475,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4533.34637551,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
4701.96747438,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
4400.85836925,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4402.19663194,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
4406.21142001,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
4540.03768896,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
4554.75857854,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4530.66985013,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
4533.34637551,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
4703.30573707,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4394.1670558,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
4403.53489463,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
4542.71421433,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
4561.44989199,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4523.97853668,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
4532.00811282,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
4703.30573707,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
4400.85836925,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
