$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
13158.8533869,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13429.9576929,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
13208.8882151,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
14118.5915927,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
13202.1190974,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
13561.5427368,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14315.2262066,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13604.8084473,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13611.5775649,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
13252.1539255,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
13654.8432754,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
14161.8573032,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
14168.6264209,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
14211.8921313,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
14521.2809426,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
14571.3157707,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
14564.546653,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
14614.5814812,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
14358.4919171,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
14717.9155565,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
14761.1812669,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
14363.7751309,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
14766.4644808,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
14407.0408414,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
14809.7301912,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
15274.9644124,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
15318.2301229,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
15323.5133367,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
15366.7790471,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
15677.6537623,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
15726.2026865,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
15720.9194727,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
15769.468397,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
13479.992521,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
13473.2234033,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
13523.2582315,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
13832.6470427,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
13875.9127532,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
13882.6818709,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
13925.9475814,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
14539.7721909,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
14589.807019,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
14942.4615407,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
14992.4963689,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
14583.0379014,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
14985.7272512,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
14633.0727295,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
15035.7620794,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
14647.4176722,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
14695.9665965,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
14690.6833827,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
14739.232307,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
15050.1070221,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
15093.3727326,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
15098.6559464,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
15141.9216568,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
15757.2321702,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
15805.7810945,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
16159.9215201,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
16208.4704444,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
15800.4978807,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
16203.1872306,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
15849.046805,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
16251.7361548,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
14540.6070905,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
14583.8728009,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
14590.6419186,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
14633.9076291,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
14943.2964403,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
14993.3312685,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
14986.5621508,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
15036.5969789,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
15758.0670698,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
15801.3327803,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
16160.7564197,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
16204.0221301,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
15806.6159941,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
16209.3053439,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
15849.8817045,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
16252.5710544,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
14648.2525718,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
14696.8014961,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
14691.5182823,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
14740.0672065,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
15050.9419217,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
15094.2076321,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
15099.4908459,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
15142.7565564,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
15758.0670698,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
15806.6159941,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
16160.7564197,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
16209.3053439,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
15801.3327803,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
16204.0221301,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
15849.8817045,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
16252.5710544,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
15758.9019694,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
15802.1676798,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
15807.4508937,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
15850.7166041,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
16161.5913192,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
16210.1402435,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
16204.8570297,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
16253.405954,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
