$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
135244.573704,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
136248.053374,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
183702.930694,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
219977.102266,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
220501.501319,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
249032.694272,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
687708.687762,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
763830.713345,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
535594.117845,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
134888.500273,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
138041.368657,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
144398.897924,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
152057.713731,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
153255.415273,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
161166.719514,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
166695.568795,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
170547.635917,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
172198.521827,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49508.5654721,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52026.9757418,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56772.4634737,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60268.4571644,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68684.7382715,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83160.7417758,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94788.1578284,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121694.361122,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128420.911945,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32708.3735698,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32766.6401313,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29451.9201876,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31109.2801594,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32274.6113896,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32643.6329459,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34352.7854169,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34624.6960372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33342.831684,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
435893.557037,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
440030.482905,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
436443.852341,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1468092.16826,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1466590.18579,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1466538.39329,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1472921.81881,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3732893.992,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3728478.68145,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26641.4719227,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27055.8119157,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27385.9890976,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28279.4097074,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28201.7209588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29600.118435,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28726.1200124,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30396.428109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29632.488747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142748.364608,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
143952.540212,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191601.639404,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
226762.272244,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
224735.890716,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
255811.390188,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
693063.089953,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
767475.963064,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
539692.551931,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
138481.957493,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
144263.295207,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
151209.964152,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
157774.663415,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
161872.744908,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168683.458543,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
170366.714764,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
175507.120302,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
177824.834637,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57361.955745,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57789.2438627,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63421.6781421,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67092.4715173,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74149.1995225,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90379.6739345,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101437.372497,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128511.901412,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132745.938215,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42555.7750589,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38658.3895,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39992.0463524,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39143.9441793,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39629.4988585,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40004.9944772,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41791.8356968,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41189.7478946,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41837.1541336,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
440937.204233,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
443274.340756,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
441047.263294,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1481435.56344,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1477454.01507,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1472138.80985,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1477745.34788,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3756550.56857,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3762047.04754,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32215.9922344,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34443.0696966,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36890.26528,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35491.8678038,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34637.2915683,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36624.828722,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39674.1121078,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36534.1918486,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38618.8399382,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137821.603129,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
136481.472214,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
183903.979222,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
219705.544239,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
220314.106104,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
248547.492187,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
687314.12255,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
763248.400324,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
536468.468861,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
