$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
80387.0594709,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80983.4985706,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
109189.295997,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
130749.607454,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
131061.294984,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
148019.405387,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
408755.643836,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
454000.359544,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
318343.172303,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80175.4197903,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82049.3929618,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
85828.1232582,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90380.3003872,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
91092.1793127,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95794.4282152,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
99080.6152551,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
101370.171799,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
102351.410318,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29428.0723877,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30924.9421283,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33745.521871,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35823.4387346,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40825.8311841,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49429.9461971,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56340.9437658,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72333.2076272,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76331.2735926,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19442.5274597,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19477.1594075,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17506.9863812,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18492.0728943,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19184.7118489,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19404.0475178,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20419.9179845,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20581.5337405,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19819.6308905,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
259084.061748,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
261542.930037,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259411.141254,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
872592.863726,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
871700.129073,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
871669.34512,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
875463.467393,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2218725.12789,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2216100.79585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15835.7265008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
