$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
9753.16162381,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10070.7226294,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
10058.85119,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
10082.8521039,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9762.32323844,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9744.51607925,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9756.38751871,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9762.32323844,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10053.1735053,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10100.6592631,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
10035.3663461,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10041.3020658,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
10409.3166892,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9753.41965885,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10058.0770849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073.9485243,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
10082.8521039,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
10076.9163842,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
9723.74106019,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
10032.3984862,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10082.8521039,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
10059.109225,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
10079.8842441,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
10513.1917845,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
10082.8521039,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
10053.1735053,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
10073.9485243,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10053.1735053,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
9702.96604113,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
10014.591327,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
10047.2377856,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
10035.3663461,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
10059.109225,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
10522.0953641,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
