$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
17976.9616574,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
18345.3346313,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
14127.7354285,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
15022.5477473,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
16266.0337863,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
16879.4733518,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
13642.1405154,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
14074.0492724,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
14169.3529469,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
14751.0246209,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
10338.2797988,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
10983.4872559,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
39147.992211,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
37732.8249904,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
57617.9789002,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
54301.2764594,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
19581.9631406,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
19246.9042311,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
16281.8676077,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16545.8603666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
36237.4148301,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
